Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
1.7,270,0.3013262435433546,-0.1308287835723074,2.3032106186083694,-0.02354112619767933
1.7,280,0.3014662090145688,-0.1308287835723074,2.304280455592192,-0.022496625682359828
1.7,290,0.3024501688002139,-0.1308287835723074,2.3118014288732844,-0.015138771819642061
1.7,300,0.30207113286110454,-0.1308287835723074,2.3089042381423175,-0.017976237970710653
1.7,310,0.15336968549465846,-0.24690901110796887,0.6211587208034002,-0.09743526725423628
1.7,320,0.24489439235157806,-0.22539731037478536,1.086500952226863,-0.10021336906938477
1.7,330,0.3046890664373838,-0.13426794229301525,2.2692614576043444,-0.02875190165372694
1.7,340,0.2793431456589688,-0.2926064096496582,0.9546719977646092,-0.17627596780531612
1.7,350,0.2866847056944819,-0.2656909786148276,1.0790155811428168,-0.06512189732492071
1.7,360,0.285195454936799,-0.17990932771890256,1.5852177235768432,-0.05318644537094548
1.7,370,0.3096180730503224,-0.19277851485052933,1.606081846259603,-0.12206009075338733
1.7,380,0.23212760624883377,-0.28671836512538956,0.8096014573301511,-0.10506193775961244
1.7,390,0.2504629890541361,-0.20790396840884848,1.2047051865868872,-0.0747511198439164
1.7,400,0.15845314151844114,-0.28900576294477126,0.5482698334590698,-0.12693279192957052
1.7,410,0.2617003205898789,-0.2550971094598307,1.0258850880122887,-0.14984762009872366
1.7,420,0.29684285528310594,-0.174680160302949,1.6993507148624627,-0.06530480410299483
1.7,430,0.2805267277144723,-0.3654605522349686,0.7675978323759302,-0.22794306711665827
1.7,440,0.3013062256492931,-0.2758049022157819,1.092461458185249,-0.11574948059001167
1.7,450,0.3003113904426016,-0.1613262246141046,1.8615162609857892,-0.07627611961014459
1.8,150,0.2955502142775439,-0.1499468212576282,1.9710335424166816,-0.06077883765959733
1.8,160,0.2949607856411576,-0.1607475797888752,1.8349314249617763,-0.07304318954916005
1.8,170,0.2887050970020537,-0.19487976672930224,1.4814523941989297,-0.10672068823816928
1.8,180,0.29317346230193486,-0.1712545801463702,1.711916037815522,-0.08241964708328184
1.8,190,0.2992569400196001,-0.13095471766539196,2.2851940377149638,-0.04575382170572065
1.8,200,0.3016936420475538,-0.13732718806583777,2.196896669164412,-0.055338949494022634
1.8,210,0.30095117378601044,-0.1389693339846615,2.165594128984078,-0.057027911832269976
1.8,220,0.30609296948649445,-0.13306652928090995,2.300300241846071,-0.052339300851960036
1.8,230,0.31095869783985997,-0.13095471766539196,2.3745513211246343,-0.016135033740370033
1.8,240,0.31021319691533766,-0.13095471766539196,2.3688585065562644,-0.021723386713921575
1.8,250,0.3096716958539192,-0.13095471766539196,2.364723481327146,-0.025773126647159767
1.8,260,0.3116374093613872,-0.13095471766539196,2.3797341166254533,-0.011034266766050413
1.8,270,0.3100073714651741,-0.13148617337775542,2.3577184087222096,-0.0203585211081534
