roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,3,20,3.0,0.4,14,0.2302068753363984,0.8571624859039372,-0.26856853761352995,0.4024493851166664,0.2741754032188308,-0.02851659751106883,0.012735338478728542,0.4002972536616547,0.31514930325972057
10,3,20,3.0,0.4,20,0.23469988993961266,0.8738919756764127,-0.26856853761352995,0.4024493851166664,0.2741754032188308,0.011388874975239549,0.009579570982612973,0.38556647011260403,0.30712509137758004
10,3,20,3.0,0.42,14,0.2407112977267234,0.8962751179481302,-0.26856853761352995,0.4024493851166664,0.2741754032188308,0.012988234805574539,0.012213537662199903,0.3839407650274851,0.3398742954711669
10,3,20,3.0,0.42,20,0.24439444841541547,0.9099891245157652,-0.26856853761352995,0.4024493851166664,0.2741754032188308,0.04730777153213639,0.00925102609014039,0.3723440415142536,0.3327334149710268
10,3,20,3.5,0.4,14,0.23129692525733025,0.8549343088989434,-0.270543505915927,0.36934333670833364,0.30267222165419483,-0.04298233199662704,0.013925782157437672,0.4353888531714243,0.308664119669815
10,3,20,3.5,0.4,20,0.23577137092967582,0.8714730376967287,-0.270543505915927,0.36934333670833364,0.30267222165419483,-0.0030452468386539255,0.010674100560478683,0.41913729317443216,0.30088877245623413
10,3,20,3.5,0.42,14,0.24175852897445216,0.8936031495414273,-0.270543505915927,0.36934333670833364,0.30267222165419483,-0.0014446200132418596,0.01334650018671013,0.41734484296160557,0.3333401040573656
10,3,20,3.5,0.42,20,0.2454271496826037,0.9071633371930636,-0.270543505915927,0.36934333670833364,0.30267222165419483,0.03290210426877582,0.010302617494447386,0.40456494358122796,0.3264095984550268
10,3,20,4.0,0.4,14,0.23934174357031202,0.9109113553227636,-0.26274976392791366,0.40130853197500005,0.31503610920480174,-0.03856013025890437,-0.0006044616247575796,0.4383267739806527,0.32531311589827694
10,3,20,4.0,0.4,20,0.24368196031523226,0.9274297973568771,-0.26274976392791366,0.40130853197500005,0.31503610920480174,0.00011401862017135223,-0.0031814871440821735,0.42231674101722416,0.3172935002716175
10,3,20,4.0,0.42,14,0.249493666648837,0.9495485853882117,-0.26274976392791366,0.40130853197500005,0.31503610920480174,0.0016640285896265539,-0.0005801880562581463,0.4205492979227796,0.3489291439535245
10,3,20,4.0,0.42,20,0.25305707451234527,0.9631105685094826,-0.26274976392791366,0.40130853197500005,0.31503610920480174,0.03492460139149833,-0.00307447507632741,0.4079382842342225,0.3418261429636922
10,3,20,4.5,0.4,14,0.23803684697233307,0.9082185841014238,-0.2620920240338869,0.40498552230833273,0.31424544651601405,-0.03848518351839092,0.00754377186385935,0.41235516527148164,0.3279262598409134
10,3,20,4.5,0.4,20,0.2423985039336234,0.9248602845780716,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.00011379700982216967,0.004657276847236824,0.3974416788363624,0.3197760925144648
10,3,20,4.5,0.42,14,0.24823825355135143,0.9471415792464396,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.001660794328796067,0.0072414219068221986,0.3957946093554472,0.3516511355573688
10,3,20,4.5,0.42,20,0.2518184881644061,0.9608017988820886,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.034856720784756545,0.0045009195358793885,0.38403855125058883,0.34443535358165245
10,3,20,5.0,0.4,14,0.23816182912827788,0.8793701721971435,-0.2708322804868631,0.4071839224083329,0.3104046514103871,-0.03854113238408041,0.007555178446755351,0.4090546323430986,0.33383785673904476
10,3,20,5.0,0.4,20,0.24252142705681567,0.895467211740217,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.0001139624452712873,0.004664046716606363,0.39423890996210686,0.32550299002267313
10,3,20,5.0,0.42,14,0.24835848381621628,0.9170195050964876,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.0016632087530068507,0.007251931837545023,0.39260273726896355,0.35748075107206545
10,3,20,5.0,0.42,20,0.2519371028056958,0.9302329188854436,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.03490739467562243,0.004507242161736702,0.3809250307628622,0.350112544784281
10,5,10,3.0,0.4,14,0.26475873386595183,1.5835864040573109,-0.16718931988024954,0.600897753325,0.48218693554711844,-0.0632256442872553,0.234695983346362,0.16232094280174802,0.1616859056511324
10,5,10,3.0,0.4,20,0.27483426987411974,1.6903348097619642,-0.16259161693109922,0.600897753325,0.48218693554711844,-0.03880468059429054,0.2423923389731506,0.15718180966338102,0.18236294508376316
