ROC,ATR_P,ATR_M,Full_CAGR,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
10,15,3.5,0.3395398627164523,2.392368296632263,1.1475427807671488,11.417625378875751,0.510426564236494,3.596421110230808,0.033429529120512225,0.3362489770989304,0.16152956279296204,2.1251924789429375,0.3031036657453552,6.497427683715146,0.2733533816714151,6.650973862238477
10,15,4.0,0.3482464833259544,2.6640804540100476,1.314134818995492,13.230551583480898,0.5231145389198779,4.0018184965862655,0.06499945327111023,1.0349450843851444,0.1542892243710392,1.893648122353454,0.2619953233403254,5.788217761583177,0.2534256282258529,6.453624090513076
10,20,1.5,0.2109620626568547,1.0459793425335442,0.32332675152386736,1.8942160629126477,0.4033780107472502,2.000004461276954,0.02642646948077454,0.18546532609268723,0.016164406712959378,0.12357115757044078,0.32572163861050973,3.268244346840473,0.22941587888378034,3.9388804541583937
10,20,2.0,0.2598128222363727,1.7377657040390373,0.544607225042929,5.094045896793443,0.4652343341395404,3.1117335289695682,0.023512351458655045,0.21121173052965403,0.04827359731336345,0.3767435970000712,0.33782566310645556,5.1286048179110715,0.2784829768455397,6.169258953961155
10,20,2.5,0.2728787148141665,2.0147563028324407,0.7149049878357034,6.4906831567483305,0.4007901509673817,2.976234468190918,0.030787374943227475,0.2595526979707568,0.06296053293083381,0.46485901488679043,0.3244151035847007,4.410182676593246,0.30352960210751,5.876614714245192
10,20,3.0,0.30034230358598646,1.950127907552229,1.0066373031831137,11.868328248050961,0.3735861815649608,2.4257017071760143,0.02949348641144156,0.29553220580085227,0.10109036848405473,0.7967389842980014,0.3134323941710806,5.291998924638624,0.30127618453333227,6.044647071262561
10,20,3.5,0.3329540920496836,2.274837654681031,1.1202654338939944,11.058197597627633,0.5141377998168439,3.5127366043715393,0.021318309591873197,0.2240749830909065,0.13379679135172284,1.6453752871548433,0.3079169211199553,6.34701238560744,0.2867353782597417,6.7252358918606765
10,20,4.0,0.3488882698371747,2.5067724516599084,1.270034324252665,11.780289753318065,0.4997299083498916,3.590574048553353,0.0791703884790027,1.3684417969719576,0.15101386561554486,1.9342679926481003,0.2900349301520404,6.428739117994438,0.2527125594332318,6.455786083511603
11,10,1.5,0.17014229433827222,0.773116337030364,0.35490295656296467,2.8406512124381003,0.15567774765072584,1.0159632423123202,0.08763105527031256,0.705843952135574,-0.08656794642638743,-0.4274204828851942,0.21670865291313768,0.9847110654913889,0.367659885443685,4.717443977305378
11,10,2.0,0.2076736864783597,1.1652019510320621,0.34797209721298716,2.769747109701166,0.22571362237173065,1.344826659331109,0.04062591260779169,0.3771249339516888,0.0014798186289521897,0.00938122116304943,0.2668785737014707,1.497384863912509,0.4194526490919499,5.66534759609864
11,10,2.5,0.254224330155407,1.6832500429687363,0.8403520665762063,6.959810637197112,0.1893482268112665,1.2536975147944533,0.04862428610318714,0.5115700306486471,0.04949349731806585,0.3805469907692123,0.22034281345882256,1.6542569164666023,0.42550623748462413,7.089377615965654
11,10,3.0,0.2837159460172942,1.9207297888445465,0.8667153256041311,7.165887583758378,0.21833418412400118,1.478101521105467,0.03931018990224322,0.4123657321628279,0.18063433442428933,1.843741637971347,0.2297384907604174,2.3031598675409075,0.4014770675226811,7.715236969476223
11,10,3.5,0.2929620381572553,1.961332917724496,0.9215857066006896,6.617208170304344,0.2413238613347337,1.6156237717534228,0.07868684643125001,0.9090771644173516,0.1809035108849013,2.108483423219545,0.20553707841488533,2.4228255110304913,0.38060770619431694,7.708013435545728
11,10,4.0,0.29324114429797765,1.978970912622351,1.0127198746997137,6.834454215022332,0.2147926349301439,1.4890481199946495,0.0780634245764158,1.1722974846650982,0.16107375268169122,1.6789529058754513,0.22883429807736477,2.4399652031961296,0.36464943854158305,7.147007569284595
11,15,1.5,0.15162440217634798,0.7002393861632173,0.20844320234445557,1.12159015681223,0.16859356172206175,0.7880011846829666,0.08072585921672015,0.5665556326508113,-0.059443461054089264,-0.307463860140622,0.25596368356196675,1.182104266099898,0.2717386243045168,3.3829850429171704
11,15,2.0,0.212505929431845,1.2460869551288014,0.4310873011061711,3.8535030541962034,0.23625812738019492,1.7047761736087899,0.041039232320458696,0.40018323454348087,-0.007478053581637112,-0.04849944845766631,0.26056281318410845,1.5278817083761103,0.39968096776690754,5.585318252221287
11,15,2.5,0.23902844948415614,1.5050154034563583,0.7279225753149903,7.094614875421651,0.14103473892226015,0.8880091677727969,0.04526469723032789,0.5214115461970608,0.039442145540396156,0.2694654374579174,0.23356935692576175,1.9637698075256051,0.45051456558592995,6.825300166012554
11,15,3.0,0.2815663098505301,1.7750371993018093,0.9012673656628065,7.50564009893082,0.21772115248741875,1.3725475357658536,0.05247377801447328,0.6210262818638836,0.1380935323775334,1.383940400398638,0.23146468763709716,2.3577632930396706,0.40223966561002955,7.657160414961439
11,15,3.5,0.2864116280398905,1.9204077548710516,0.841023723746422,5.884160603598953,0.2498065118462658,1.6749681772698164,0.043357320510949426,0.45967103389791425,0.18165750681822512,1.8894470171338678,0.22555050603568128,2.309087248116535,0.3946129901978841,7.704636721829379
11,15,4.0,0.29510804998983464,1.8873764696674187,0.9827045804051604,6.2849302204903665,0.25004606457066547,1.7709361586347017,0.08638646029693842,1.3927375925263112,0.15325945869428192,1.6611103251738657,0.20830915914343628,2.3800609135858957,0.37338023653161145,7.618010026690257
11,20,1.5,0.14711718737087076,0.6489717689158893,0.13429201600403595,0.6811281918620898,0.19281086105126133,0.8505383211765258,0.0823809539903142,0.594381061282856,-0.08021767769500665,-0.4413670539860612,0.27588110612471706,1.3375329450312317,0.27575258143362547,3.390179353039836
11,20,2.0,0.21222538280142467,1.349653252074358,0.3906199102922605,3.4232481928324745,0.27933430817505966,1.9869648791951846,0.07113934528639954,0.7359977184403603,-0.01123774881454942,-0.07777094659330218,0.21839600044607388,1.3888954674091785,0.3915004068946557,6.446776234128012
11,20,2.5,0.2257498510707634,1.533855167749857,0.574990483081711,5.437821077318569,0.20582449022352134,1.541619324130089,0.05890941938862304,0.5914846535469835,0.02165936866026197,0.14716436973120425,0.21712323447260906,1.6015697327100975,0.41291925985265054,6.051509403538487
11,20,3.0,0.2510573661854776,1.2616515777020225,0.771577492705888,7.364878910319676,0.143282526623689,0.720045097734185,0.05219274728815759,0.4431836316438233,0.092275459212253,0.6436746233077373,0.24967059356636967,2.567899892164637,0.40241513602494683,6.638645102140117
11,20,3.5,0.27851879624720377,1.836160918376664,0.8028050183678104,5.292566317482182,0.247274826063707,1.6340270321034527,0.030138910776758898,0.31767220885025155,0.14761885688000964,1.3764403304686144,0.23333185308815785,2.2768400612168582,0.4182117390200888,7.779592281666772
11,20,4.0,0.29480337889870656,1.7829869186154315,0.9291500224608813,5.619550025741765,0.23411785997973444,1.6019803096147454,0.10576100229245977,2.2289862096577564,0.14989854202573016,1.5785160500059054,0.22968971627675971,2.3478927083235366,0.3710028950428119,7.572182989887581
12,10,1.5,0.22266634642952932,1.3891485525637117,0.6155701092790542,4.239239158097577,0.4603256031248659,3.5128320418679877,0.03227903679360877,0.3339719302433802,-0.03822609961497292,-0.25982877202848614,0.2847189275833293,1.7762759953716198,0.1663750671032047,2.3672080255785595
