roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
8,7,10,2.5,0.35,10,0.2961786070268573,1.2137058533797487,-0.24402832548108988,0.6542194802583337,0.1845033065801298,-0.14924052497942053,0.21605872681566574,0.7257179635493467,0.25517909445449916
8,7,10,2.5,0.35,14,0.30145155729128414,1.393513417971493,-0.2163248329033678,0.7005326048583338,0.17962970668842781,-0.12201415265344895,0.20463703554984258,0.6936503578052526,0.25086501217917845
8,7,10,2.5,0.35,20,0.30330857201522554,1.4406701856732567,-0.2105329693301613,0.7005326048583338,0.17962970668842781,-0.11587371874854713,0.20321759702972364,0.6896240430056402,0.25674495276983067
8,7,10,2.5,0.4,10,0.29503151285747964,1.333591520955142,-0.22123079535341736,0.6542194802583337,0.1845033065801298,-0.12698338157034694,0.2029815535880104,0.7158011632310806,0.23879339349754325
8,7,10,2.5,0.4,14,0.3003263111781229,1.5364657700928908,-0.1954656699966482,0.7005326048583338,0.17962970668842781,-0.10026053458817374,0.192497187139417,0.6845851166217065,0.2349411760429776
8,7,10,2.5,0.4,20,0.3049520800995136,1.560131147862143,-0.1954656699966482,0.7005326048583338,0.17962970668842781,-0.09193101386863056,0.19073145201001562,0.6792756709238541,0.2544297061244998
8,7,10,2.5,0.42,10,0.2965903732388573,1.4165981289693228,-0.20936803965331235,0.6542194802583337,0.1845033065801298,-0.09507011530000431,0.19582320411017218,0.6945451471751689,0.2252928156636249
8,7,10,2.5,0.42,14,0.3039954992752627,1.6557104815121302,-0.18360426093191676,0.7005326048583338,0.17962970668842781,-0.06453679091046749,0.18514604804038037,0.6623802855689562,0.2303158004950081
8,7,10,2.5,0.42,20,0.3062277427900175,1.6678683884333785,-0.18360426093191676,0.7005326048583338,0.17962970668842781,-0.07935575247643845,0.18812621348146363,0.6714141025170346,0.2526519300119858
8,7,10,3.0,0.35,10,0.3090421303455311,1.2222435778855603,-0.2528482341303551,0.684736840733333,0.1690781219930495,-0.16098518680834217,0.30549274324486886,0.7343456064474538,0.24114781736222524
8,7,10,3.0,0.35,14,0.31420760713828577,1.3978829073169268,-0.22477391024214657,0.7337612479166662,0.16443844559780696,-0.13344213150349082,0.28876264288122044,0.702937220681725,0.23728864101810898
8,7,10,3.0,0.35,20,0.315981307725242,1.442775061314415,-0.21900940499856766,0.7337612479166662,0.16443844559780696,-0.12733765285142196,0.2867452663572676,0.699095949580455,0.2428341745163154
8,7,10,3.0,0.4,10,0.30845133903574307,1.3635565533445713,-0.22621088819467344,0.684736840733333,0.1690781219930495,-0.1337250383310985,0.2884054393505131,0.7215691932385724,0.22532349143035968
8,7,10,3.0,0.4,14,0.3136277211529497,1.5667250696616428,-0.200180444690709,0.7337612479166662,0.16443844559780696,-0.10683097289045229,0.27306190837754785,0.6912216264204953,0.2218995748869348
8,7,10,3.0,0.4,20,0.31803839926403765,1.5887585810663294,-0.200180444690709,0.7337612479166662,0.16443844559780696,-0.09855022560094451,0.2705535527021883,0.6861923469138584,0.24015331893107583
8,7,10,3.0,0.42,10,0.3100366780896915,1.447329702242405,-0.2142128898545642,0.684736840733333,0.1690781219930495,-0.10093661043116153,0.2778874257556889,0.7008426108765342,0.21282914176313317
8,7,10,3.0,0.42,14,0.3172237459976688,1.6855530763008468,-0.18820157635964524,0.7337612479166662,0.16443844559780696,-0.07031723378662869,0.2623372702062934,0.6695819666569005,0.2177036805051742
8,7,10,3.0,0.42,20,0.31927331751718624,1.6964433757295871,-0.18820157635964524,0.7337612479166662,0.16443844559780696,-0.08586487917257968,0.2667991126142226,0.6786283170751752,0.23856289256792462
8,7,20,2.0,0.35,10,0.27488497798779465,1.0967656157644505,-0.2506323812824845,0.7140582253249999,0.2671363198990446,-0.17776647374697674,0.22285329081622773,0.486836281523922,0.22456104984620873
