SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022,WFA_CAGR_Std,WFA_CAGR_Min
303,16,3.0,240,0.33908409894666813,-0.17400881307700294,1.9486604899523998,0.03099163691722987,0.2846396894782187,0.04238279178504478
303,16,3.0,290,0.3441310397362156,-0.16678412240016594,2.063332137279473,0.04183332371396618,0.2770183704658541,0.0631241937494631
303,16,3.0,350,0.31230166285695926,-0.29584551729853736,1.0556241166291394,-0.03604812738531086,0.2772233841423928,0.0637480231474139
303,16,3.5,200,0.32912795189932154,-0.208830158205073,1.5760556556017884,-0.031819309675787714,0.2801042153292264,0.04534131218966997
303,16,3.5,240,0.3391107813350127,-0.208830158205073,1.6238592368541092,0.010379576481755146,0.28074819354658204,0.06610531479511028
303,16,3.5,290,0.3441403121178115,-0.2000689041406427,1.7201089474448799,0.0219397631557371,0.2705875255895816,0.09822627610403956
303,16,3.5,350,0.305439546520867,-0.29977465673861514,1.0188971604333827,-0.0574075481584421,0.27433518204960783,0.10319214913369246
350,10,2.3,200,0.2767427099261539,-0.2241281259205323,1.2347522596261606,-0.11511168404893264,0.17789129669919673,0.19219977284870815
350,10,2.3,240,0.28322040243325675,-0.1988186755320278,1.4245160907312886,-0.056065509409913415,0.15552397720993194,0.2050777325403439
350,10,2.3,290,0.27974350145499005,-0.1988186755320278,1.4070282920173967,-0.07954255153817677,0.1499517094506745,0.20554597060178614
350,10,2.3,350,0.26986655435919005,-0.21805789177982382,1.237591321077607,-0.1090508786898939,0.15115353751652624,0.1969268080817519
350,10,2.7,200,0.2634990429801385,-0.26040399310900525,1.0118855699337823,-0.13469009226470055,0.1848197950007573,0.1506542957877921
350,10,2.7,240,0.2691040730648151,-0.26040399310900525,1.033409932973524,-0.08675656885534677,0.17390575798138888,0.16765487890632724
350,10,2.7,290,0.2665534896189359,-0.26040399310900525,1.0236152158671254,-0.10829609159234586,0.17114058329762544,0.17096989014926356
350,10,2.7,350,0.2563695895278282,-0.26040399310900525,0.9845071362654249,-0.1399866219249833,0.17016389267499835,0.17335285854104643
350,10,3.0,200,0.2558348222102249,-0.27327325442437506,0.9361868315621205,-0.13967246552039433,0.19326374101556695,0.15738163232720592
350,10,3.0,240,0.26166092881030867,-0.27327325442437506,0.9575065417999772,-0.08971678503724825,0.18085754612106572,0.17424631197004326
350,10,3.0,290,0.2572031853242165,-0.27327325442437506,0.9411941386872685,-0.12734737653378814,0.18016694929087868,0.1775353682019578
350,10,3.0,350,0.24413155028763645,-0.2869238561255468,0.8508583203371348,-0.1657636625332186,0.18135877297276295,0.17989978662642248
350,10,3.5,200,0.2519204114500804,-0.28675041358223163,0.8785354772569036,-0.15562803159438884,0.20367736220735067,0.17739242628994356
350,10,3.5,240,0.2576623866725085,-0.2821127467840969,0.9133312464952161,-0.10684828971071898,0.1902710012833595,0.1944892545949135
350,10,3.5,290,0.25089350391151144,-0.29113164311817913,0.8617871325298232,-0.1631444767341046,0.19227290855247106,0.19124283936846287
