ROC,ATR_P,ATR_M,REB,MKT_T,MKT_S,Full_CAGR,Full_MaxDD,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
12,20,4.0,9,0.45,14,0.3267246380438058,-0.13389613584619653,2.44013492980191,1.2615698853735964,9.422003685175302,0.4857604237822406,4.285820575223589,0.053703921320651604,0.8329289427215849,0.09331830755275261,0.9658860198334669,0.2765247930992032,2.5460072698498126,0.24716291034886662,3.9316169293490106
12,20,4.0,9,0.45,20,0.3296439741200776,-0.12968285944743663,2.541924010039968,1.3605684914605032,10.49150594965075,0.47139418926789833,4.280535446832732,0.06530871451031017,1.0330459323447034,0.09346318352722327,0.995309520313552,0.26798326124838434,2.538585489373129,0.23200379911111035,3.7793225856760513
12,20,4.0,14,0.42,14,0.2398027481322229,-0.22660200179451614,1.0582552061904433,0.956642924034588,7.00252472792354,0.05402583540832806,0.28425052200426665,-0.11608431752524595,-0.6034222327825604,0.3293194606616887,1.4532945783961666,0.2597378431699673,1.6147644829722658,0.3399569169761696,3.102695713722793
12,20,4.0,14,0.42,20,0.2485419587049127,-0.22445268776980903,1.1073244930789548,0.956642924034588,7.00252472792354,0.05402583540832806,0.28425052200426665,-0.11370423706863819,-0.5890823679012936,0.32844367307951616,1.4633091558981763,0.2592130167947222,1.6143108237380572,0.39299701999943903,3.5921744466104943
12,20,4.0,14,0.45,14,0.23763758203774543,-0.24778954186547694,0.9590299100143502,0.9723100153287045,7.164364175352437,0.05372830988778032,0.2842499352573448,-0.1401298174977671,-0.6556406345709718,0.33664204295976474,1.3585805132265232,0.2640998527323679,1.6185349864797691,0.3445493435317777,3.106018423369155
12,20,4.0,14,0.45,20,0.24586459864946608,-0.24684404267607318,0.9960321342334666,0.956642924034588,7.00252472792354,0.05402583540832806,0.28425052200426665,-0.13849600983941712,-0.6429396066675659,0.3378025326105272,1.3684856598051118,0.2647868911755602,1.6191288578174832,0.39979192447097156,3.597096867257678
14,10,2.0,5,0.42,14,0.24085357644563254,-0.19828183548899012,1.2147031817193679,0.9925640168175311,8.641895481572192,0.28136573317945723,1.419019208116421,-0.06284664524428085,-0.4242496451373614,0.2727497178659697,2.1853993866422767,0.17876380962005456,0.9090734404373101,0.13217741998468435,0.9571852696520184
14,10,2.0,5,0.42,20,0.243342536206137,-0.19828183548899012,1.2272558179927124,0.9925640168175311,8.641895481572192,0.28136573317945723,1.419019208116421,-0.0388683931925069,-0.3044012494062649,0.24092154177501524,1.9305403614412981,0.17876217395339866,0.9090719290676785,0.14531266557090539,1.0423998891449646
14,10,2.0,5,0.45,14,0.23555060769917535,-0.20199983829648907,1.1660930507946323,0.9441897116129421,8.057292716478617,0.28624435112781965,1.419061161122238,-0.08908959217432388,-0.5098603125496642,0.2843262145709209,1.8817891702813878,0.1847500064370864,0.9146047244152546,0.13590263621539478,0.9580677627366685
14,10,2.0,5,0.45,20,0.23993947617902345,-0.2000918957008354,1.1991463989014608,0.9925640168175311,8.641895481572192,0.28136573317945723,1.419019208116421,-0.06393138215957272,-0.42060173236891846,0.24730588823520927,1.6585837815862097,0.18260918543802895,0.9126265948874537,0.14794952427631336,1.043019292014616
14,10,2.0,9,0.42,14,0.25826003414935794,-0.13499551771932963,1.9131008089195127,0.8511197439185052,8.781091078841358,0.41653732141931044,3.3731651257869206,-0.005286297400707185,-0.05979875392253702,0.03924145945783075,0.36447162320881127,0.3300958887544647,2.445235918430788,0.2063288795921534,3.1854408037971624
14,10,2.0,9,0.42,20,0.25427686280412143,-0.13653053942687168,1.862417477229092,0.8511197439185052,8.781091078841358,0.41653732141931044,3.3731651257869206,0.005301572996869508,0.06248484254937328,0.015151322098277076,0.11681697040770057,0.3343508374153603,2.448908784942177,0.19605644476851225,2.972451434116655
14,10,2.0,9,0.45,14,0.25795477348527407,-0.13526030839479944,1.90709881225727,0.8511197439185052,8.781091078841358,0.41653732141931044,3.3731651257869206,-0.007574528681723702,-0.08356932107483604,0.03933090896776892,0.3645872935135097,0.3308289549735479,2.4458687023536894,0.20667474706677647,3.1863554684225823
14,10,2.0,9,0.45,20,0.2539669914153242,-0.1368013922013659,1.8564649622972804,0.8511197439185052,8.781091078841358,0.41653732141931044,3.3731651257869206,0.003013059470781121,0.035512204912547085,0.015185492931406586,0.11682615235302145,0.33510294468205726,2.449558000029706,0.19638827734579922,2.973277591483296
14,10,2.0,14,0.42,14,0.20744979901141036,-0.1982492395485636,1.0464090529870254,0.7386704243037845,7.214414296515193,0.2541496558174816,1.2819703944197198,-0.10134192673954989,-0.6030474410345018,0.33887239505071687,1.7225007473359986,0.036888991074238486,0.2854504091126412,0.292323854585943,2.6829752547112213
14,10,2.0,14,0.42,20,0.21297299849117213,-0.21788417292306947,0.9774597008767986,0.7386704243037845,7.214414296515193,0.2541496558174816,1.2819703944197198,-0.12383605960637079,-0.74172578172024,0.3474874828085497,1.5948266372300504,0.03759532225393203,0.2861096181777826,0.35181825897714636,3.1756712631538475
14,10,2.0,14,0.45,14,0.20639273050974483,-0.20413824683070037,1.0110439063431078,0.7386704243037845,7.214414296515193,0.2541496558174816,1.2819703944197198,-0.1092182499962,-0.6224853888167751,0.3418396643393815,1.6745498192843902,0.03713324988331812,0.2856783724768563,0.29422401988856506,2.6847944767174177
14,10,2.0,14,0.45,20,0.21193853529515394,-0.22528961973913217,0.9407381287276452,0.7386704243037845,7.214414296515193,0.2541496558174816,1.2819703944197198,-0.1317100497408351,-0.755382299991018,0.3506082086543598,1.5562554948618441,0.03784905665762861,0.2863464249344315,0.35414867286283047,3.177904501966851
14,10,2.5,5,0.42,14,0.2794647794144116,-0.16345396533621284,1.709746097866595,1.2222955231878703,10.863308371676318,0.3300034162169647,2.018937965427586,-0.04950359483649924,-0.3984831063064255,0.2849742954976968,2.8810293219343674,0.2130243633765596,1.430487275561459,0.13564584085356013,1.442659738277382
14,10,2.5,5,0.42,20,0.28326710132312827,-0.16345396533621284,1.733008439045627,1.2222955231878703,10.863308371676318,0.3300034162169647,2.018937965427586,-0.01641465251852159,-0.15689062781573845,0.253717307737207,2.881167596722839,0.21098033176343933,1.4280126683225849,0.14603798603658036,1.5342340145806228
14,10,2.5,5,0.45,14,0.2747584906490177,-0.16595159958141928,1.6556543675507962,1.1743825394197414,10.239319949840501,0.33505598020650185,2.0189981961705437,-0.07397810512735181,-0.49679117895338276,0.2957996690624545,2.3988445368174474,0.21934346359511925,1.438137469083329,0.1389383898214671,1.4427818576769629
14,10,2.5,5,0.45,20,0.280154164186879,-0.16345396533621284,1.7139637059928303,1.2222955231878703,10.863308371676318,0.3300034162169647,2.018937965427586,-0.04005793732034513,-0.3138362251879276,0.25990263772596944,2.353664877075928,0.21510955731467174,1.433011711685428,0.14838508448833942,1.5343200638025507
14,10,2.5,9,0.42,14,0.30946785180586023,-0.13048797210775115,2.371619750135403,1.5234266876337181,15.04568680708308,0.39529662907777996,3.029372153560342,-0.00602286524746265,-0.06645443166075542,0.11172593269188758,1.3164332156652812,0.26063414524635475,3.161336639685194,0.21234160253635892,4.111250774182738
14,10,2.5,9,0.42,20,0.3057643672427446,-0.13048797210775115,2.343237942193308,1.5234266876337181,15.04568680708308,0.39529662907777996,3.029372153560342,0.0057126491205650165,0.06378470807743192,0.08508474272518751,0.8368050100411647,0.2638918221406934,3.1640111890152576,0.20462996764344088,3.8962904519207497
14,10,2.5,9,0.45,14,0.3092150590060603,-0.13048797210775115,2.3696824620028907,1.5234266876337181,15.04568680708308,0.39529662907777996,3.029372153560342,-0.007882015769374529,-0.08528514338506406,0.11193301492185492,1.2916603131666222,0.2610729964686451,3.161696937539341,0.21262618722846582,4.112075325400192
14,10,2.5,9,0.45,20,0.30550816694489624,-0.13048797210775115,2.3412745405578166,1.5234266876337181,15.04568680708308,0.39529662907777996,3.029372153560342,0.003853244433009495,0.04218135092356849,0.08524059730253186,0.8368449471396313,0.2643417215216983,3.1643805539731753,0.2049069364700311,3.8970487900595825
14,10,2.5,14,0.42,14,0.26665779689345337,-0.21113366187226384,1.2629809691586826,0.8854088892244476,6.924848063258501,0.13200030427859155,0.7365768244788927,-0.07242180403921561,-0.3987784953362163,0.4100136133576413,1.9419623082448128,0.2509602514666811,2.2307119162195552,0.33846832350293776,4.407697454397793
14,10,2.5,14,0.42,20,0.27093374230316725,-0.23324481901049365,1.1615852538657159,0.8854088892244476,6.924848063258501,0.13200030427859155,0.7365768244788927,-0.0970950443976194,-0.534637547671688,0.4211121846797834,1.8054513985188996,0.25581227654981165,2.2395469330692594,0.38614641373351444,5.126757215820993
14,10,2.5,14,0.45,14,0.26666068079736016,-0.21816304674123282,1.2222999485043462,0.9152804712935931,7.250404538434254,0.13055667746705923,0.7365697936280448,-0.08165024343482685,-0.4322348467568617,0.41000137273204684,1.8793346483575515,0.2509548595429787,2.230702098086475,0.3384624242453229,4.407678206702821
14,10,2.5,14,0.45,20,0.26991216010614294,-0.24224266593346985,1.1142222162477038,0.8854088892244476,6.924848063258501,0.13200030427859155,0.7365768244788927,-0.107133264161836,-0.5620637931876307,0.4258024789290562,1.7577517869870194,0.25784087779836384,2.243240788198478,0.38861791471455764,5.135822516689857
14,10,3.0,5,0.42,14,0.3046804255872533,-0.16533640989233742,1.8427908637042072,1.1929467616510756,9.502950939255395,0.36420728065429264,2.2028256261972454,-0.04189743080948505,-0.3573813349586019,0.3497816010629544,3.7088945121265384,0.209686026940338,1.6803607600348942,0.18770241761585282,2.5553989276791347
14,10,3.0,5,0.42,20,0.30815036901213744,-0.16533640989233742,1.8637780342079315,1.1929467616510756,9.502950939255395,0.36420728065429264,2.2028256261972454,-0.009323870135679146,-0.09518259773863298,0.317103342846738,3.406858183908968,0.20781405983658874,1.6789380762012092,0.19704199799333755,2.637945785964411
14,10,3.0,5,0.45,14,0.30039267249022683,-0.16788665079216328,1.7892588307220478,1.1452096768114481,8.923630163548037,0.36983709169473267,2.2028975499223917,-0.06590052423152548,-0.4659905231895837,0.3627508650942348,3.0679330956555066,0.2154572701858899,1.6847468418903484,0.1919563585392785,2.555428691811658
14,10,3.0,5,0.45,20,0.3053091685814455,-0.16533640989233742,1.8465936739539377,1.1929467616510756,9.502950939255395,0.36420728065429264,2.2028256261972454,-0.03259886493646047,-0.27033498827862384,0.3246573765068168,3.0736326659146553,0.21159309371351775,1.6818101147294848,0.20000188721945467,2.6379670581037784
14,10,3.0,9,0.42,14,0.3246620759126866,-0.12841729136276445,2.5281803756127563,1.543086929777219,14.948682866334341,0.43258731049124144,3.368606407288492,-0.005576970906414513,-0.05920387180493822,0.1535126892940768,1.7344602000245983,0.24692975890144986,3.084596551546056,0.22205990586284607,4.4991535089715455
14,10,3.0,9,0.42,20,0.32191537680696247,-0.12841729136276445,2.50679151842245,1.543086929777219,14.948682866334341,0.43258731049124144,3.368606407288492,0.010061853889139494,0.10681438325013877,0.1280626194153478,1.3372213043492556,0.2485709228828079,3.085955028042757,0.21402267797143226,4.282436861401734
14,10,3.0,9,0.45,14,0.32442270062206924,-0.12841729136276445,2.5263163330988774,1.543086929777219,14.948682866334341,0.43258731049124144,3.368606407288492,-0.00737857750637827,-0.07699693071783473,0.15378834625029003,1.7043489097463613,0.24731782281505255,3.0849177727327444,0.2223406992536019,4.499943158157216
14,10,3.0,9,0.45,20,0.3216736411355321,-0.12841729136276445,2.5049090953557034,1.543086929777219,14.948682866334341,0.43258731049124144,3.368606407288492,0.00825991985469976,0.08619391423853945,0.12828901631220946,1.3158774216643163,0.2489641662769415,3.0862805350463076,0.2142947499461192,4.283158619915874
14,10,3.0,14,0.42,14,0.2717849076736989,-0.2100036152740399,1.2941915657929925,0.7240888170435855,5.261179746207521,0.1881918952569337,0.9405906579088179,-0.0831611267169825,-0.4890270993011886,0.40761431378404667,1.9409871265889338,0.27300186266646653,2.463078041592002,0.38554173039489137,4.840500529350308
14,10,3.0,14,0.42,20,0.27648157152928055,-0.22808676674707887,1.212177170435608,0.7240888170435855,5.261179746207521,0.1881918952569337,0.9405906579088179,-0.1030990680549485,-0.5829626417437106,0.4165901149447717,1.8264545588772394,0.27731063604038586,2.470794195205947,0.43312468204533205,5.55329487620177
14,10,3.0,14,0.45,14,0.27042535956137126,-0.22947675950647248,1.1784433427723378,0.7532401844207086,5.548645270705893,0.18600196436699834,0.9405774803615122,-0.10590590773093778,-0.5577099516691106,0.4136927119626894,1.8027651813299248,0.27592551240102825,2.468313718213881,0.3888269456832829,4.852096901162008
14,10,3.0,14,0.45,20,0.2741370618874095,-0.24968679298350055,1.0979237572470428,0.7240888170435855,5.261179746207521,0.1881918952569337,0.9405906579088179,-0.12690784253034015,-0.6394834712779056,0.42784351602362136,1.7135208110582505,0.2826390744138709,2.48033632564284,0.43971430886909446,5.579052414728339
14,10,3.5,5,0.42,14,0.30593839329327066,-0.1599633338258197,1.9125532456481542,1.2638827649847992,10.412154444602308,0.34465254826604985,2.154572176154655,-0.03433978831468121,-0.31419399775152573,0.3508393779217973,3.9258447277351936,0.19341075039996491,1.5436342001891734,0.19057866579938532,2.5300217958126523
14,10,3.5,5,0.42,20,0.309336726268173,-0.1599633338258197,1.9337976951955906,1.2638827649847992,10.412154444602308,0.34465254826604985,2.154572176154655,-0.002020764919120177,-0.02241114023492813,0.31861953295982604,3.593975136847844,0.19171231478831774,1.5413729741862645,0.19957298376731192,2.6072977488715803
14,10,3.5,5,0.45,14,0.301670303692674,-0.1623758099769427,1.85785249499609,1.2157234097170653,9.804100975623124,0.34986107893704776,2.154637929053151,-0.05806847576308938,-0.43593995522514417,0.36363791223882114,3.5580490558260567,0.198643852266583,1.5506013124313167,0.1948840932571334,2.5303908552066607
14,10,3.5,5,0.45,20,0.30650774419114546,-0.1599633338258197,1.916112504412383,1.2638827649847992,10.412154444602308,0.34465254826604985,2.154572176154655,-0.025113863827076477,-0.22299410070843326,0.3260926156736994,3.6195771096008307,0.19514051767139606,1.5459371365277939,0.2025615221521362,2.6075490065735782
14,10,3.5,9,0.42,14,0.3341866538039351,-0.12228479262540691,2.7328553831517204,1.7122400859218838,16.35779346168772,0.43712029718181733,3.5746088110959233,0.02452513881230578,0.3052654041399807,0.1657257433895638,2.5656410153091844,0.20730380257203374,3.03538227650658,0.2027978431265418,3.9223124762057964
14,10,3.5,9,0.42,20,0.33154594238705837,-0.12228479262540691,2.711260617685127,1.7122400859218838,16.35779346168772,0.43712029718181733,3.5746088110959233,0.03943184033699065,0.49080972664729006,0.1419757374145425,1.8771861275890507,0.20856369342196168,3.0363817370760997,0.1951828853936104,3.756983297282119
14,10,3.5,9,0.45,14,0.3329812448895293,-0.12228479262540691,2.7229979929683124,1.7122400859218838,16.35779346168772,0.43712029718181733,3.5746088110959233,0.015595421241422658,0.19411684494145934,0.16716743419475466,2.5663021452113775,0.20886305650767034,3.03661921866287,0.20406391659233858,3.9234799558914957
14,10,3.5,9,0.45,20,0.3303291669781494,-0.12228479262540691,2.7013102764956356,1.7122400859218838,16.35779346168772,0.43712029718181733,3.5746088110959233,0.03050061527208947,0.37964240360917606,0.1431929898457358,1.8775088562672888,0.21014202950155592,3.0376338120097626,0.1964075792408102,3.7581121449934316
14,10,3.5,14,0.42,14,0.2752065769944936,-0.22687685041723676,1.2130218507898725,0.9866637120402681,8.520356808722635,0.10871565839831154,0.5439311688102492,-0.09709917251691602,-0.5050737247211345,0.3513469776134823,1.54862418517949,0.27975558089708463,2.318587808768264,0.4347087654031563,5.9705579524730075
14,10,3.5,14,0.42,20,0.280561101379053,-0.23776286007147157,1.1800038967175792,0.9866637120402681,8.520356808722635,0.10871565839831154,0.5439311688102492,-0.10923779347115092,-0.5620919652981489,0.3560886383671533,1.497663000268894,0.2825820580184182,2.3208223223520843,0.4815781655121998,6.778041159728138
14,10,3.5,14,0.45,14,0.2749492496057977,-0.23593171755578354,1.165376374377425,1.0169648536121785,8.897651531488236,0.10756910657517293,0.5439269867749665,-0.10846997310649087,-0.5380262652672463,0.35232510209396817,1.4933350451732488,0.2803401874447222,2.3190499792560075,0.43542926175136,5.973411935743173
14,10,3.5,14,0.45,20,0.27931943052006303,-0.2489129113999236,1.1221572595375973,0.9866637120402681,8.520356808722635,0.10871565839831154,0.5439311688102492,-0.12166884305020975,-0.5920868502088775,0.3610798200003129,1.450627120825295,0.2855369176648994,2.3231583166729846,0.4855572176907583,6.795467347439238
14,10,4.0,5,0.42,14,0.3041145833559338,-0.1862099561771475,1.6331811123279565,1.2646211839167263,10.418237708158905,0.2672352522757413,1.435128699678721,-0.03639929845161349,-0.3144995034227218,0.373694160769541,3.8154870868305943,0.21172930696650138,1.6372467548873462,0.21603986660104746,3.1883741556052074
14,10,4.0,5,0.42,20,0.3075352621836598,-0.1862099561771475,1.651551122707379,1.2646211839167263,10.418237708158905,0.2672352522757413,1.435128699678721,-0.0021419839727944145,-0.02243319112841776,0.33875398438579607,3.4875793912732096,0.20978668245710375,1.6357506132220334,0.22510514135681947,3.259188448818611
14,10,4.0,5,0.45,14,0.2998179494251241,-0.18845021941662257,1.5909663058671828,1.2164574840271123,9.810020857235823,0.27127130119646137,1.4394851968664433,-0.061592026967590696,-0.43636978367418655,0.38820928236379326,3.8183803527334645,0.21772450008802013,1.641864013785335,0.2210679194199101,3.18888865644084
14,10,4.0,5,0.45,20,0.3046877014381968,-0.1862099561771475,1.636258918123248,1.2646211839167263,10.418237708158905,0.2672352522757413,1.435128699678721,-0.026620143473882862,-0.22321167732878514,0.34718968373546355,3.515298856720153,0.21370935442457029,1.638771713528561,0.22857628697827437,3.259535576426802
14,10,4.0,9,0.42,14,0.3338167755808603,-0.12149021056982547,2.747684558411412,1.8194324309232415,16.931595366666894,0.39296430987985964,3.234534766519371,0.02121037837125561,0.2830380612591284,0.16120753214938977,2.4002562157447276,0.22808162845800362,3.1881811909215454,0.19321786301000365,3.6870819568184454
14,10,4.0,9,0.42,20,0.3311725826870513,-0.12149021056982547,2.725919900325736,1.8194324309232415,16.931595366666894,0.39296430987985964,3.234534766519371,0.036169523188081865,0.4826576660082349,0.13736474583500846,1.755213732504969,0.22948278323094873,3.1893042531781295,0.1856037983301615,3.5247650965122297
14,10,4.0,9,0.45,14,0.33114645561575307,-0.12480161705423307,2.6533827319869743,1.711650637820115,15.416384318031922,0.4038908759781332,3.236263163181778,0.02156788792093911,0.2823971053556074,0.16435644682236905,2.4016526008394403,0.2319436299598212,3.191276674411547,0.1958825688380752,3.688942297939422
14,10,4.0,9,0.45,20,0.3311640836456984,-0.12149021056982547,2.7258499437315953,1.8194324309232415,16.931595366666894,0.39296430987985964,3.234534766519371,0.036106865677904665,0.48182154418648027,0.1373729636035581,1.7552158484092015,0.22949496316531026,3.1893140156930437,0.18561183736494824,3.5247707058317053
14,10,4.0,14,0.42,14,0.2844062485475458,-0.2347658392338369,1.2114464756700183,1.1135965433602828,10.620773064817508,0.07475366922573135,0.31841800097361467,-0.08678332714888803,-0.45361022564411296,0.349534861276696,1.5733710177737015,0.3069847845039211,2.6684651346143244,0.4295770632312135,6.06994810168657
14,10,4.0,14,0.42,20,0.28958401787802,-0.2347658392338369,1.233501512924893,1.1135965433602828,10.620773064817508,0.07475366922573135,0.31841800097361467,-0.09876743167497004,-0.5107887581142184,0.3541378789702767,1.521267519620388,0.3100148535630325,2.6708421318244406,0.4743408970345566,6.65417824110547
14,10,4.0,14,0.45,14,0.27696603160879896,-0.2593528102697587,1.06791220546529,0.9795483662890401,8.834639176276317,0.07826552453446545,0.3184256486183807,-0.12276432828656103,-0.540122152816823,0.3799267313869221,1.4649030831466672,0.32663296493043203,2.6838782380057844,0.45062553326945287,6.08504928468925
14,10,4.0,14,0.45,20,0.28656356977875674,-0.26009343268312296,1.101771647298311,1.1135965433602828,10.620773064817508,0.07475366922573135,0.31841800097361467,-0.1295254002283136,-0.5869783746435412,0.36652955305335855,1.4092226369279721,0.31807489454296034,2.677164907541142,0.48384102874600554,6.661003975600229
14,15,2.0,5,0.42,14,0.24068022243853782,-0.19544792965520508,1.2314288663130288,1.1617514453764604,12.682717096849531,0.251682401155203,1.2877209883942116,-0.06334678087714807,-0.4344550936434444,0.2395385782067394,1.9179370977150918,0.19460683641859178,1.0309881960944027,0.10802158384957794,0.8223029245607967
14,15,2.0,5,0.42,20,0.24317081638425275,-0.19544792965520508,1.2441718713175263,1.1617514453764604,12.682717096849531,0.251682401155203,1.2877209883942116,-0.040168237465932344,-0.3187232623449373,0.20953441382202254,1.6778370147272403,0.19460506887936546,1.030986495746588,0.12088705097956076,0.9112022282647848
14,15,2.0,5,0.45,14,0.23759508650264527,-0.1956065149653904,1.214658348903584,1.1592480514978298,12.643257356175514,0.2518869325175599,1.2877226127265111,-0.08449379023260994,-0.5077986000798621,0.2451744904907074,1.6854487867747971,0.19833122206252374,1.034570997487236,0.10974190071665468,0.8225596149551757
14,15,2.0,5,0.45,20,0.2402078619791439,-0.19544792965520508,1.2290120565764038,1.1617514453764604,12.682717096849531,0.251682401155203,1.2877209883942116,-0.061266398407062495,-0.41817991674506383,0.2141946218799824,1.4735219930131473,0.1982147366092475,1.0344589404364013,0.12275322497282826,0.9114784177168636
14,15,2.0,9,0.42,14,0.2618769192350072,-0.12549568084006027,2.0867404956251834,0.9403450685887267,10.056503853646342,0.4144431745646926,3.5286127800088014,-0.004716091131124922,-0.05503521131139579,0.052970614983759656,0.5311619056794994,0.3199776853306615,2.549710740550996,0.18041391070345036,3.368542656478534
14,15,2.0,9,0.42,20,0.2579478858775368,-0.12687230307061434,2.033130002645011,0.9403450685887267,10.056503853646342,0.4144431745646926,3.5286127800088014,0.0055437494032741785,0.06740489437670466,0.029489492966811248,0.2367550185026824,0.3239164568905606,2.553090383409181,0.17028769625705498,3.1439018139615458
14,15,2.0,9,0.45,14,0.2615757734290678,-0.12573322568572265,2.080402948405152,0.9403450685887267,10.056503853646342,0.4144431745646926,3.5286127800088014,-0.006933434432659924,-0.07891464010249184,0.053087554422735383,0.5311971742912948,0.3206566008435847,2.550293282422294,0.18070501949177475,3.368819507340705
14,15,2.0,9,0.45,20,0.25764226690295344,-0.12711509302749052,2.0268424525106115,0.9403450685887267,10.056503853646342,0.4144431745646926,3.5286127800088014,0.0033261411916603034,0.040441618009186386,0.02955392648817634,0.23677255518286947,0.3246122070342057,2.5536873655436296,0.17056502761836634,3.1441647771447587
14,15,2.0,14,0.42,14,0.2083235513907824,-0.20774341177738148,1.0027925776728006,0.780069321462455,7.769797635678602,0.2389647142981821,1.1575785064211421,-0.11512550625310469,-0.6433398447129732,0.33251027442731207,1.6005815615641816,0.07495382114201043,0.6734280429303523,0.27086707242275376,2.7000823166382744
14,15,2.0,14,0.42,20,0.21371198782684497,-0.2296333763116539,0.9306660523808145,0.780069321462455,7.769797635678602,0.2389647142981821,1.1575785064211421,-0.1383953475687446,-0.7696419818509787,0.3414025737099864,1.486728885815978,0.07647072332572091,0.6752444668705451,0.3289539809168407,3.360755159955741
14,15,2.0,14,0.45,14,0.2072700986191307,-0.2151161063834613,0.9635266373297755,0.780069321462455,7.769797635678602,0.2389647142981821,1.1575785064211421,-0.12296375781688884,-0.6599513877768206,0.33545307996892926,1.5594047587071789,0.07545795821052748,0.674031725145905,0.2725912408327902,2.7042079100186722
14,15,2.0,14,0.45,20,0.21268050445260545,-0.2370060709177337,0.8973631081645507,0.780069321462455,7.769797635678602,0.2389647142981821,1.1575785064211421,-0.14623115812237875,-0.7811889088242151,0.34450558780029783,1.4535728408403423,0.07699554352262772,0.6758729157557056,0.3310884699326866,3.366697783510123
14,15,2.5,5,0.42,14,0.2659188496572633,-0.18039207452071357,1.4741160351073468,1.1788615288013267,10.291082839335926,0.23894400678563277,1.3245815118013733,-0.0424407661279268,-0.3427483430282103,0.2881564010427047,2.87731241362588,0.2150443044925623,1.4096117565342594,0.14925794378683266,1.4019532873973897
14,15,2.5,5,0.42,20,0.2699155272918523,-0.18039207452071357,1.4962715408035245,1.1788615288013267,10.291082839335926,0.23894400678563277,1.3245815118013733,-0.006459643307094476,-0.06299827050312466,0.2543927659978584,2.679993966630282,0.21282260142516707,1.4069561686759933,0.1603131036697938,1.4898079205557073
14,15,2.5,5,0.45,14,0.26116588154263476,-0.18318723653861527,1.4256772823120887,1.1312094725322681,9.685401318542503,0.24265200968492961,1.324611988640264,-0.06745354565273998,-0.4522527546997981,0.299517270461658,2.392660839881663,0.2216510981134956,1.4175087874094694,0.15300247076779327,1.4020995085217074
14,15,2.5,5,0.45,20,0.26683833601218376,-0.18039207452071357,1.4792131900536682,1.1788615288013267,10.291082839335926,0.23894400678563277,1.3245815118013733,-0.03064937416052438,-0.24315417343703183,0.26067632750596115,2.3448770983383502,0.21704326250558315,1.4120010944915882,0.16291926562858405,1.4899085226898097
14,15,2.5,9,0.42,14,0.2849308473161798,-0.1204395266888036,2.3657586105630863,1.3082806620177414,14.659594232987848,0.3282490441364865,2.72542622144829,-0.004994572268226305,-0.06279094066633502,0.0808547965388291,0.7701107009865518,0.2886791267398181,3.3496241393244026,0.22351968351021934,3.7867084188136286
14,15,2.5,9,0.42,20,0.28179795437927124,-0.12491913260964317,2.255843028144095,1.3082806620177414,14.659594232987848,0.3282490441364865,2.72542622144829,0.008118111689054075,0.10364662779882261,0.058363210149398936,0.46720793628768414,0.29095996697868176,3.351456359347872,0.2138913186888538,3.571963309972787
14,15,2.5,9,0.45,14,0.2846544063657983,-0.1204395266888036,2.3634633429048555,1.3082806620177414,14.659594232987848,0.3282490441364865,2.72542622144829,-0.007071876136586108,-0.08668845235551145,0.08102207489179913,0.7701560121228214,0.28923784221670834,3.350072961786453,0.2238566352640734,3.787623869048198
14,15,2.5,9,0.45,20,0.281518304472971,-0.12516686602245353,2.2491439900913535,1.3082806620177414,14.659594232987848,0.3282490441364865,2.72542622144829,0.006040491011718663,0.07516780412788737,0.05848238303870512,0.46723533868950623,0.2915275544907385,3.351912305688459,0.21421573194671084,3.5727944554965942
14,15,2.5,14,0.42,14,0.2404910446215609,-0.18754989228848468,1.2822777005472412,0.7770443453514424,7.475230869545083,0.23896994084893874,1.274167305206238,-0.05608297586932742,-0.45170162978214745,0.3231270680380609,2.1024251499974156,0.1362792376672053,1.2207389151332178,0.3045439181332996,3.0910200947744126
14,15,2.5,14,0.42,20,0.2452054846975229,-0.18754989228848468,1.307414692194831,0.7770443453514424,7.475230869545083,0.23896994084893874,1.274167305206238,-0.07959213434771162,-0.6410483082507678,0.3312992084427149,1.884414323513966,0.13890517957933057,1.2251167411589892,0.3564108407571531,3.5617935504689875
14,15,2.5,14,0.45,14,0.24070897979231876,-0.18541502037902932,1.2982172603937714,0.8064373115345558,7.8579008118072915,0.2362457562678768,1.27414572878151,-0.06325290208580947,-0.4854677968773448,0.3225097669615218,2.0212226919954115,0.136079621057539,1.2204061250303102,0.3041450347830832,3.090657086185432
14,15,2.5,14,0.45,20,0.2442918399241416,-0.18754989228848468,1.302543216331886,0.7770443453514424,7.475230869545083,0.23896994084893874,1.274167305206238,-0.08735977710205878,-0.6644913482948648,0.3340915145684398,1.8244455299997437,0.13979537562846622,1.2266008256279102,0.35844758125301546,3.5636488631145324
14,15,3.0,5,0.42,14,0.28776049352585176,-0.17306263109252834,1.6627534881981538,1.1395125096914502,8.495629447011035,0.37506850852955287,2.1672414556613417,-0.042003171014104446,-0.35584656413630866,0.2766291026392944,2.9149543770659485,0.22381129944309186,1.6833492318207415,0.16245826161549792,1.9076014798565661
14,15,3.0,5,0.42,20,0.291389662549582,-0.17306263109252834,1.6837237519738726,1.1395125096914502,8.495629447011035,0.37506850852955287,2.1672414556613417,-0.009123745080415024,-0.09254931184542813,0.24607513130185388,2.7855909679375217,0.2216803865787471,1.6804873215195482,0.17218906340573903,1.9933473313552847
