roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,7,20,4.5,0.42,14,0.2990146080447187,1.4671466026496471,0.7853279950749998,0.14463817249980515,0.044417950083860624,0.05605511023567411,0.5202275263643175,0.29205709016538894
10,7,20,4.5,0.42,20,0.29919629033567485,1.4543296695257493,0.7853279950749998,0.14463817249980515,0.03185465785561359,0.056737606288209896,0.5262741861860187,0.3030685692937638
10,7,20,5.0,0.35,14,0.304262026640695,1.5026129992785495,0.8248320792166661,0.13509735555608837,0.026394993579134107,0.07354830264992773,0.5157716360590627,0.321192454102444
10,7,20,5.0,0.35,20,0.30509078944381285,1.529138885209292,0.8248320792166661,0.13509735555608837,0.04621180726198992,0.07214410219295986,0.5065088676383576,0.3099952622231903
10,7,20,5.0,0.38,14,0.30370573472867,1.5233812660669916,0.8248320792166661,0.13509735555608837,0.0542820273096698,0.056534564263129194,0.5060268776916506,0.30122288349391724
10,7,20,5.0,0.38,20,0.30718631041646804,1.5586958544228855,0.8248320792166661,0.13509735555608837,0.07306935173412588,0.055544755730913,0.4975633891758595,0.3062929810230588
10,7,20,5.0,0.4,14,0.2991267662356567,1.4531164543447364,0.8248320792166661,0.13509735555608837,0.011668046051835912,0.0589159411103386,0.5263340587652097,0.30924717219709574
10,7,20,5.0,0.4,20,0.3026652358149442,1.4914043661108798,0.8248320792166661,0.13509735555608837,0.030455370476291987,0.057841782120899854,0.5171837913549306,0.31435761781594995
10,7,20,5.0,0.42,14,0.3009206752525524,1.4776822017755722,0.8248320792166661,0.13509735555608837,0.025864676865123615,0.05810062123060811,0.5193901667664007,0.3080225929675624
10,7,20,5.0,0.42,20,0.3011011037384954,1.4647098663219638,0.8248320792166661,0.13509735555608837,0.013460318243173841,0.05881175015093176,0.5254471948391688,0.3192009505463709
10,8,10,4.0,0.35,14,0.3194971879513775,1.1640771921829294,0.41082966974166624,0.9021385856778379,-0.037147123534346016,0.3263960824543084,0.19134539248055926,0.20837269310812268
10,8,10,4.0,0.35,20,0.3175230241148985,1.1568843930524806,0.41082966974166624,0.9021385856778379,-0.02042091936846635,0.3207852522897494,0.18885638803336757,0.1849163428076417
10,8,10,4.0,0.38,14,0.31475336877798354,1.1467932475604548,0.41082966974166624,0.9021385856778379,-0.017474910857831816,0.2997834826910579,0.1900478262028551,0.17694958438813058
10,8,10,4.0,0.38,20,0.3187737001351121,1.1614411888079483,0.41082966974166624,0.9021385856778379,0.000426307295806172,0.2944192799673053,0.18742212716655993,0.18373059162000183
10,8,10,4.0,0.4,14,0.31805951953720113,1.1588390959680757,0.41082966974166624,0.9021385856778379,0.008375241955936863,0.2920983982937295,0.18627931981947432,0.17398413800010437
10,8,10,4.0,0.4,20,0.32203283276915107,1.1733157282676234,0.41082966974166624,0.9021385856778379,0.02627646010957485,0.28700336069574606,0.18375602837712224,0.18068682839340666
10,8,10,4.0,0.42,14,0.3236127427764046,1.17907207691325,0.41082966974166624,0.9021385856778379,0.008596739937932307,0.29203425054943866,0.18624767490927008,0.20241107078708032
10,8,10,4.0,0.42,20,0.32773436409220924,1.194089064697422,0.41082966974166624,0.9021385856778379,0.028335662829581,0.2864286474748028,0.18347014776709458,0.20854116685518798
10,8,10,4.3,0.35,14,0.31675672855830683,1.1488571571397512,0.4033309988416667,0.871542105177197,-0.040971823307350275,0.35339454394553727,0.17960778041328473,0.2127336603142651
10,8,10,4.3,0.35,20,0.31476299184991263,1.1416259968189713,0.4033309988416667,0.871542105177197,-0.023881124350778493,0.34716414548467855,0.17725859677538658,0.18886629458059256
10,8,10,4.3,0.38,14,0.31196558896015203,1.131479988726476,0.4033309988416667,0.871542105177197,-0.020870916889514812,0.32536821558170415,0.17838306290213435,0.1807970940914967
10,8,10,4.3,0.38,20,0.31602608739366533,1.1462071666087852,0.4033309988416667,0.871542105177197,-0.002579598226560398,0.319401409906364,0.17590506087637636,0.18763662369777423
10,8,10,4.3,0.4,14,0.3153048231594473,1.1435911856272862,0.4033309988416667,0.871542105177197,0.00554255835806905,0.3168214810480101,0.1748266555309128,0.17772089968582794
10,8,10,4.3,0.4,20,0.3193172657360521,1.1581440678745727,0.4033309988416667,0.871542105177197,0.023833877021023575,0.31116130238115525,0.17244581658262303,0.1844812360022312
10,8,10,4.3,0.42,14,0.3209350177768113,1.164011554948842,0.4033309988416667,0.871542105177197,0.00595133897261535,0.31669273676913035,0.17477272976759006,0.20655704685161225
10,8,10,4.3,0.42,20,0.32509591061844034,1.1791028571698052,0.4033309988416667,0.871542105177197,0.026120409344022377,0.31046793309517073,0.17215274840834272,0.21272565670400367
10,8,10,4.5,0.35,14,0.32200399336830476,1.2033620022391829,0.4113861961666663,0.8629461648533641,-0.04092610477885639,0.36643164895547753,0.18166161524661906,0.22521845599789203
10,8,10,4.5,0.35,20,0.32004752934325253,1.196050495192738,0.4113861961666663,0.8629461648533641,-0.023854476528544777,0.35997884034629846,0.17931065245968814,0.20150755542522503
10,8,10,4.5,0.38,14,0.3173029607753106,1.185793760508632,0.4113861961666663,0.8629461648533641,-0.02084762801605311,0.3380805857740943,0.1804360522745143,0.19360561331562653
10,8,10,4.5,0.38,20,0.32128697471541723,1.2006824298750145,0.4113861961666663,0.8629461648533641,-0.0025767197743582493,0.33188758879533964,0.17795579272604,0.20021162756369693
10,8,10,4.5,0.4,14,0.3205791998195695,1.198037402380502,0.4113861961666663,0.8629461648533641,0.005536373678165285,0.32920977912667526,0.17687617626770868,0.19035157146518245
10,8,10,4.5,0.4,20,0.3245171233715607,1.2127538272316958,0.4113861961666663,0.8629461648533641,0.023807281919860035,0.3233346874244434,0.17449217229695346,0.19688527086689134
10,8,10,4.5,0.42,14,0.3261051884417552,1.2186885895387258,0.4113861961666663,0.8629461648533641,0.005944698153671046,0.32907614910641647,0.17682218630127045,0.21883363171504944
10,8,10,4.5,0.42,20,0.33019065550527116,1.2339563996494272,0.4113861961666663,0.8629461648533641,0.02609126280909968,0.3226149753737979,0.17419866777826187,0.2247726263219747
10,8,10,5.0,0.35,14,0.31857820609816145,1.1929063042422294,0.4143311070166662,0.8611507455429026,-0.04368945939896529,0.368268332891704,0.1677014908463641,0.2239333996445103
10,8,10,5.0,0.35,20,0.3165975048687282,1.1854896293467618,0.4143311070166662,0.8611507455429026,-0.026636930287499583,0.3617718401162817,0.16552715271187735,0.19991090976514347
10,8,10,5.0,0.38,14,0.3138185824754829,1.175084039829189,0.4143311070166662,0.8611507455429026,-0.023633445731649272,0.33981785004621323,0.16656798952055607,0.19189113382216183
10,8,10,5.0,0.38,20,0.3178523289964157,1.1901882797377195,0.4143311070166662,0.8611507455429026,-0.005382978341186617,0.3335824504341873,0.16427412995682156,0.19860769312886095
10,8,10,5.0,0.4,14,0.31713578245140495,1.1875051932162173,0.4143311070166662,0.8611507455429026,0.002721038466974468,0.33088642862800355,0.16327568726074992,0.18862209502889438
10,8,10,5.0,0.4,20,0.3211221656236176,1.2024320825207304,0.4143311070166662,0.8611507455429026,0.020971505857437345,0.324971638703921,0.1610710100711008,0.19526368216430923
10,8,10,5.0,0.42,14,0.32254548319557075,1.207761651436686,0.4143311070166662,0.8611507455429026,0.0016286466495785135,0.33124729852557455,0.1634095653633778,0.21770249445779388
10,8,10,5.0,0.42,20,0.32668270328402693,1.2232533449395249,0.4143311070166662,0.8611507455429026,0.021752672035173948,0.3247231863535358,0.16097797228208854,0.22374141217659171
10,8,15,4.0,0.35,14,0.31416760814604827,1.3110560473795716,0.41315466922499944,0.8919987225177366,-0.013891090026267094,0.32584430858234903,0.16459745719032504,0.18405636042049567
10,8,15,4.0,0.35,20,0.3121551622662051,1.3026578889686447,0.41315466922499944,0.8919987225177366,0.0028971583394810096,0.32035363239594306,0.16249798103414115,0.16080150035523522
10,8,15,4.0,0.38,14,0.30700264176191316,1.281155853140499,0.41315466922499944,0.8919987225177366,-0.011886017234166046,0.3051488332140091,0.16575097246228077,0.1544891360894063
10,8,15,4.0,0.38,20,0.31113584903257707,1.2984041825251058,0.41315466922499944,0.8919987225177366,0.006081603717500883,0.2996991772926867,0.1634746615563547,0.1616343776057354
10,8,15,4.0,0.4,14,0.31040176515498263,1.295340769614133,0.41315466922499944,0.8919987225177366,0.014060024164478602,0.29734120440442013,0.16248380243902472,0.15186271721100275
10,8,15,4.0,0.4,20,0.3144850069123122,1.312380587405823,0.41315466922499944,0.8919987225177366,0.03202764511614542,0.29216448837425135,0.16029575296877607,0.1589184592189905
10,8,15,4.0,0.42,14,0.31561611286753366,1.3171008171951741,0.41315466922499944,0.8919987225177366,0.010428965398099344,0.29840972423493906,0.16293325883561272,0.18116057849655287
10,8,15,4.0,0.42,20,0.3198563559994836,1.3347958190233649,0.41315466922499944,0.8919987225177366,0.030241107871724626,0.2926711297186799,0.160510670810307,0.18766653779538123
10,8,15,4.3,0.35,14,0.3189152982727992,1.2340853910492453,0.39754073464166617,0.920338541429623,-0.01808848872617641,0.3208629184806109,0.17145807384533396,0.2068033892551362
10,8,15,4.3,0.35,20,0.31693699808014175,1.2264300939214792,0.39754073464166617,0.920338541429623,-0.0013633931259257048,0.315453522561546,0.1692618678776261,0.18333582460453268
