roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
10,5,15,4.0,0.42,14,0.2636503130952792,1.6428287265213652,-0.16048557517833884,0.6132242992583334,7.42480560090723,0.478982422126383,3.066333068428929,-0.0509976691658135,-0.38232037692367565,0.22483066577464372,1.8488888114323756,0.1398255659607066,0.8744583899713194,0.16674449898985122,1.1200884005773448
10,5,15,4.0,0.42,20,0.27538566184898716,1.73233876405442,-0.15896755736416468,0.6132242992583334,7.42480560090723,0.478982422126383,3.066333068428929,-0.014535227704894793,-0.11644974206895466,0.22976595649151865,1.9600911005336803,0.13407311827313761,0.8697852884680174,0.18546025889552342,1.2809931493635183
10,5,15,4.0,0.44,14,0.25908487094151234,1.5761211181334214,-0.16438132067435465,0.5901848750916665,7.010590532916995,0.4856065518895454,3.0770765567720795,-0.07386256700951332,-0.47208259928190355,0.23253220830265997,1.839221748067685,0.1437396935133488,0.8776381327233446,0.17083200856498748,1.1214412347827871
10,5,15,4.0,0.44,20,0.2723101662779779,1.7129920770825375,-0.15896755736416468,0.6132242992583334,7.42480560090723,0.478982422126383,3.066333068428929,-0.036716928911985414,-0.2507010424369937,0.23505682056608368,1.9729620479694434,0.13659001447374042,0.8718299260591613,0.18852805609143375,1.2820023533060383
10,5,15,4.5,0.42,14,0.2648684813426909,1.3547349433567193,-0.19551313903988346,0.6442769472250001,7.991116157715509,0.3995652681707449,2.078854061160442,-0.053222912811133116,-0.3838690958786163,0.2465300877243226,2.0601579622688786,0.1581966644486399,1.0024354924916081,0.1803105868608914,1.3939775042100766
10,5,15,4.5,0.42,20,0.276551906556437,1.4144926929950328,-0.19551313903988346,0.6442769472250001,7.991116157715509,0.3995652681707449,2.078854061160442,-0.015382989688170867,-0.11855126084930935,0.2508223013458246,2.176262204987653,0.1515495905404054,0.997039046774022,0.19863992239919237,1.5573808492357195
10,5,15,4.5,0.44,14,0.2603239916531055,1.317872810378437,-0.1975334718214207,0.6212375230583336,7.561951600168768,0.40498997704971673,2.0855923939062913,-0.0769815420203026,-0.47332932416957263,0.25532668792596214,1.9744157564129807,0.16272648798480516,1.0061130831459757,0.18475810731334708,1.3954075104154915
10,5,15,4.5,0.44,20,0.27348975554394195,1.3988305690706124,-0.19551313903988346,0.6442769472250001,7.991116157715509,0.3995652681707449,2.078854061160442,-0.038402673362191275,-0.25231409552625117,0.2568267377927922,2.1916700972943466,0.15445641903877383,0.9993989549566585,0.20194524272600067,1.5584224193756677
10,5,15,5.0,0.42,14,0.2681090928686638,1.3711334821294145,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.05322933779790073,-0.3838697552849216,0.25594989671455215,2.158795574025839,0.16133020272774656,1.0271640879115709,0.18560663306185288,1.4718425420130519
10,5,15,5.0,0.42,20,0.2796557099628598,1.4301838975173606,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.015384846698619392,-0.11855146783497622,0.2598805784959426,2.2754447922375527,0.15459970426830982,1.0198663904331768,0.20356554652622805,1.6359993073497738
10,5,15,5.0,0.44,14,0.2636197722303186,1.334384067115117,-0.19755914262394758,0.6115814411333333,7.062480765995693,0.4128585288534743,2.125933606710028,-0.07699092519151651,-0.4733301443274222,0.26508381726647645,2.049745194358095,0.16591447213421917,1.0321347502273928,0.1901373239473425,1.4732437511612162
10,5,15,5.0,0.44,20,0.2766287314555438,1.4147036631968475,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.03840730927283875,-0.2523145317766187,0.26610264210965906,2.2917437357955572,0.15754353198156124,1.0230582896595681,0.2069192453161255,1.63701551705015
10,5,15,5.5,0.42,14,0.2684361128578896,1.3728058911169485,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.05322933779790073,-0.3838697552849216,0.2567064583634524,2.3415251150265055,0.1644797594253684,1.0672702667213105,0.1834226277754638,1.4677359275269615
10,5,15,5.5,0.42,20,0.27996903002963736,1.4317862438965345,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.015384846698619392,-0.11855146783497622,0.26060806107725853,2.4684869785867822,0.15762185226776304,1.059695644607205,0.20140294313685692,1.6236046063630123
10,5,15,5.5,0.44,14,0.2639523139223603,1.3360673184576006,-0.19755914262394758,0.6115814411333333,7.062480765995693,0.4128585288534743,2.125933606710028,-0.07699092519151651,-0.4733301443274222,0.26586737784791215,2.0490969863305954,0.1691506106753915,1.0724293312912012,0.18788480574555555,1.4691239107979028
10,5,15,5.5,0.44,20,0.27694557466472824,1.4163240272361641,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.03840730927283875,-0.2523145317766187,0.2668475420867844,2.4858044942128124,0.16062144948529666,1.0630087133627208,0.20471023860647075,1.6246066556632492
10,5,20,4.0,0.42,14,0.26362531078506724,1.588896428689703,-0.1659172404349024,0.5758583783583338,6.383206615795907,0.47259259943279264,2.8985991380288194,-0.05238177357152096,-0.3824627525520236,0.23937749213824744,1.9147892552930446,0.1567246929334274,0.9691293209353468,0.1687534758950826,1.2497420426011738
10,5,20,4.0,0.42,20,0.2753617281057694,1.659633003682987,-0.1659172404349024,0.5758583783583338,6.383206615795907,0.47259259943279264,2.8985991380288194,-0.014929721669685647,-0.11649381765905013,0.24389569380297327,2.024938195635161,0.1501739247620535,0.9638112944978108,0.1874292193558409,1.4268645686135275
10,5,20,4.0,0.44,14,0.2590594373572701,1.5452132061365866,-0.1676528755568835,0.5528189541916668,6.00874188900575,0.4792783156867655,2.9092814764604884,-0.07588646540233968,-0.47225985954497174,0.24782046744707498,1.90879181559774,0.1611871643398819,0.9727520722880132,0.17289801156092865,1.2507696541227822
10,5,20,4.0,0.44,20,0.2722859579356789,1.6410950255799983,-0.1659172404349024,0.5758583783583338,6.383206615795907,0.47259259943279264,2.8985991380288194,-0.03771344628037521,-0.25079501097993384,0.2496703274605474,2.039048552381849,0.15303900774969748,0.9661372095651243,0.1905351601695131,1.427629798900784
10,5,20,4.5,0.42,14,0.2719523592544546,1.723342779910534,-0.15780514615239388,0.6490032736083333,8.066105945661281,0.4693493559809283,3.052891357903735,-0.05026510997867073,-0.3822450201289024,0.22548438861490294,1.8679860789853528,0.15849823265362284,1.008102072078543,0.1729524607351134,1.3881273519270154
10,5,20,4.5,0.42,20,0.283339180980958,1.8110768600652103,-0.15644790523730506,0.6490032736083333,8.066105945661281,0.4693493559809283,3.052891357903735,-0.014326435523475456,-0.11642641425129312,0.23032392022260928,1.9783469667133562,0.152076179596075,1.002835855483839,0.19087772862872399,1.5516952491943736
10,5,20,4.5,0.44,14,0.2675274107017509,1.6557123339569675,-0.16157843679426503,0.6259638494416668,7.635433345462026,0.4757037927101495,3.0632063399680804,-0.07279180173162747,-0.47198881256692227,0.23308756205538383,1.8859707700605615,0.16286322016130472,1.0116814905504747,0.17705469576715105,1.3893766594977748
10,5,20,4.5,0.44,20,0.28035330733444397,1.7919914421940986,-0.15644790523730506,0.6490032736083333,8.066105945661281,0.4693493559809283,3.052891357903735,-0.03618950630546014,-0.2506513072187142,0.2355485864858997,1.991129263862158,0.15488707645235844,1.0051408408961042,0.19393712063795587,1.5526084220078857
10,5,20,5.0,0.42,14,0.26453640768491926,1.3472365639085315,-0.19635483089730005,0.6346208653000003,7.467608411590286,0.4018210347100424,2.0816560447091508,-0.05343789599723814,-0.3838911598697483,0.24758211420762533,2.0627679888330577,0.16012957468697708,1.011648457138457,0.18063082398326946,1.4048521780127299
10,5,20,5.0,0.42,20,0.2762339602478825,1.4068101048777446,-0.19635483089730005,0.6346208653000003,7.467608411590286,0.4018210347100424,2.0816560447091508,-0.015445126162112466,-0.11855818668714702,0.25185134092175354,2.178902744894484,0.1533790815197238,1.0061679494889175,0.1989797990326141,1.5692857975495813
10,5,20,5.0,0.44,14,0.25998621800761845,1.3104627087444736,-0.1983926870049631,0.6115814411333333,7.062480765995693,0.40730758796777167,2.0884713015901735,-0.07729551942312873,-0.4733567679403674,0.256455301758133,1.9752199064117288,0.16473099584677664,1.015384244232097,0.18509435186485002,1.4062601333460865
10,5,20,5.0,0.44,20,0.2731681781959312,1.3911966257596535,-0.19635483089730005,0.6346208653000003,7.467608411590286,0.4018210347100424,2.0816560447091508,-0.0385577931900678,-0.2523286926503865,0.25790574142761735,2.194439005554131,0.1563308958067251,1.0085644233270064,0.2022965343967631,1.5703110054865392
10,5,20,5.5,0.42,14,0.2678051012463838,1.3695788422358728,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.05322933779790073,-0.3838697552849216,0.25359842131931964,2.129636497373593,0.16163498356018602,1.0274945561319577,0.1859089509050671,1.471936040425065
10,5,20,5.5,0.42,20,0.27936447084283866,1.428694475042001,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.015384846698619392,-0.11855146783497622,0.25761948398644674,2.245814171337862,0.1548795633355564,1.020169831854935,0.20388509894543794,1.636096135883662
10,5,20,5.5,0.44,14,0.26331064028407525,1.3328193106470663,-0.19755914262394758,0.6115814411333333,7.062480765995693,0.4128585288534743,2.125933606710028,-0.07699092519151651,-0.4733301443274222,0.2626484262701223,2.0308829003442455,0.16623683732884453,1.0324842884329894,0.19045459380770868,1.4733418728811447
10,5,20,5.5,0.44,20,0.2763342129965678,1.4131974698936427,-0.19553828738270013,0.6346208653000003,7.467608411590286,0.4072972027859576,2.118903921764726,-0.03840730927283875,-0.2523145317766187,0.2637874124510262,2.261900218149639,0.15783416047477417,1.0233734100815504,0.20724942212210284,1.6371155639105548
10,5,25,4.0,0.42,14,0.25045424385255743,1.3905273752552083,-0.1801145725783289,0.5736113655833339,6.131638790796352,0.4808853302324365,2.9633409651734177,-0.05286228360235534,-0.3856579399783236,0.15720050038340805,1.1152215343626117,0.16484461572506137,0.9186105681740291,0.1669288690082491,1.1213198928551538
10,5,25,4.0,0.42,20,0.2627699607656393,1.516828879697427,-0.17323639092239326,0.5736113655833339,6.131638790796352,0.4808853302324365,2.9633409651734177,-0.015569685719148296,-0.1213471088739441,0.16481545320730273,1.2157287491930786,0.15751002304637485,0.9125772658322285,0.1867551817745241,1.2926918507492375
10,5,25,4.0,0.44,14,0.24565408616381057,1.3295085833537792,-0.18477059060734366,0.550571941416667,5.770971455617984,0.48769776218460503,2.974465169244434,-0.07627053638115933,-0.474615031406134,0.16272351194024748,1.1253545338212336,0.16986478607348698,0.9227401219801061,0.17128167417498363,1.122327822090624
10,5,25,4.0,0.44,20,0.2595454832982389,1.472589798946687,-0.17625103982377605,0.5736113655833339,6.131638790796352,0.4808853302324365,2.9633409651734177,-0.038256407461796815,-0.25431275214701304,0.16870331100517433,1.2231533292899366,0.16071283964786542,0.9152118330746833,0.19003211510237805,1.2934461495904674
10,5,25,4.5,0.42,14,0.2639769719903895,1.6306682214224628,-0.16188269846831096,0.5697840434250008,6.516913977249515,0.4933592395013118,3.101742713759014,-0.05184246159028294,-0.3824072769887332,0.23784747298638198,1.9445622978760602,0.15393859550214972,0.9570661109789452,0.1620425739577125,1.1877831399822356
10,5,25,4.5,0.42,20,0.275698370348999,1.703074960805449,-0.16188269846831096,0.5697840434250008,6.516913977249515,0.4933592395013118,3.101742713759014,-0.014776008322007206,-0.1164766437755948,0.24237602144249504,2.0560789390223246,0.1475641351834165,0.951886846372165,0.18082898698747907,1.3623710789551393
10,5,25,4.5,0.44,14,0.2594171599244548,1.5686135936322048,-0.16537990042771536,0.5467446192583338,6.131604433186767,0.5003648689129643,3.1131631371285935,-0.07509773770322525,-0.4721907814991724,0.24614221277681803,1.947197185306542,0.15827800324901364,0.9605919287488879,0.16599243187209356,1.1887749286612554
