sma,roc,atr_p,atr_m,reb,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
150,20,10,3.0,9,0.42,14,0.2351727940511099,0.8720965082694034,0.17772227010000052,0.6760615636409675,-0.13834625968268432,0.18757015690941836,0.3528814434294114,0.2649302360295178
150,20,10,3.0,9,0.42,20,0.24046007503810074,0.8917034500740401,0.17772227010000052,0.6760615636409675,-0.14887709247613545,0.18989093801164625,0.35655631782602537,0.30667635404999904
150,20,10,3.0,9,0.45,14,0.23041684241260163,0.8126349131993562,0.11369551441666736,0.7147116031486949,-0.14865199292262543,0.19621523273861707,0.36649880842541505,0.27253534170127325
150,20,10,3.0,9,0.45,20,0.23979318323304555,0.8892304003451003,0.17772227010000052,0.6760615636409675,-0.15435352423482307,0.19112067738077565,0.35849780777324325,0.30792555343502537
150,20,10,3.0,14,0.42,14,0.2963431914739345,1.3037829257725038,0.44054473092500035,0.45504315283328967,-0.10464141406197258,0.35989447479887615,0.42669570166505033,0.23326064626544207
150,20,10,3.0,14,0.42,20,0.29984080399834445,1.3191709205754647,0.44054473092500035,0.45504315283328967,-0.09818320037650685,0.3573171493116598,0.4244219088815817,0.2479185066780898
150,20,10,3.0,14,0.45,14,0.2967952909139042,1.3314118002683597,0.46331950462500027,0.4481645976104185,-0.10992319144430007,0.3581895224353375,0.4251924813749066,0.23268148894529928
150,20,10,3.0,14,0.45,20,0.29916284320798914,1.3161881839098706,0.44054473092500035,0.45504315283328967,-0.10464359969667014,0.35989535332931566,0.42669647530219046,0.24885392787341098
150,20,10,4.0,5,0.42,14,0.2978567576605218,1.5858404060566065,0.6010132404166664,0.3841440223446493,-0.11679457973264618,0.20450448920494702,0.5561426674802854,0.2000257275267523
150,20,10,4.0,5,0.42,20,0.3000521499531379,1.5448623558029508,0.5453656856999998,0.397593660305527,-0.10594280488607422,0.20711694374045475,0.5619810644584444,0.21998180101689968
150,20,10,4.0,5,0.45,14,0.2935353402220635,1.4844154175673858,0.5163184474249998,0.40499525346949095,-0.12205162146066639,0.2137306439711113,0.5766449033470118,0.20471810521170042
150,20,10,4.0,5,0.45,20,0.29997543131550364,1.544467358682323,0.5453656856999998,0.397593660305527,-0.10664784316041431,0.20728040153420735,0.5623454927797491,0.22007340269419506
150,20,10,4.0,9,0.42,14,0.2580479290360187,0.917547015791041,0.29183401261666764,0.5612474298016086,-0.1167275259646573,0.13814616178700212,0.42049867800697016,0.3221216025907334
150,20,10,4.0,9,0.42,20,0.2631441772741574,0.9302025073536397,0.29183401261666764,0.5612474298016086,-0.12485927942289499,0.13942980737957944,0.4239029452193732,0.36120397259529713
150,20,10,4.0,9,0.45,14,0.2527973822011189,0.8699759783413905,0.22780725693333337,0.5903666492860111,-0.13394363225899764,0.14552075740281545,0.4399469620575034,0.3326293611720872
150,20,10,4.0,9,0.45,20,0.26166421231211046,0.9163122021508413,0.29183401261666764,0.5612474298016086,-0.13781518259183945,0.1415249951476789,0.42944214670615843,0.36455650998481115
150,20,10,4.0,14,0.42,14,0.3097015252762867,1.1282860035075382,0.5794666266250001,0.2827888633875666,-0.0628836836476544,0.34164140122996134,0.49283798027767123,0.2567720554983146
150,20,10,4.0,14,0.42,20,0.3152366672580167,1.1484513004651218,0.5794666266250001,0.2827888633875666,-0.02655929773272947,0.32889289577514624,0.4788632067865597,0.26300094820286013
150,20,10,4.0,14,0.45,14,0.3041171622829233,1.0586413670294865,0.5072575479583341,0.29595809821288044,-0.08743658965348122,0.36366389009617417,0.5163811609258344,0.26489683623968907
150,20,10,4.0,14,0.45,20,0.3131796187556215,1.1409571848590778,0.5794666266250001,0.2827888633875666,-0.04802733990484509,0.3363097963360351,0.48702500830875617,0.2660282218689889
150,20,10,5.0,5,0.42,14,0.2945059531674197,1.347457601245912,0.6097255172416658,0.3495915656646644,-0.10993322132325767,0.21896395719357287,0.5258595925824181,0.20630974503478927
150,20,10,5.0,5,0.42,20,0.29672852070780986,1.3130986917255398,0.5540779625249992,0.36176472654831326,-0.09867847769271376,0.22179644930082065,0.5313826081501103,0.22671847924647293
150,20,10,5.0,5,0.45,14,0.2888575261344737,1.2556411781738421,0.5250307242499992,0.3684619348360527,-0.12667045317120595,0.23202344003159459,0.5511050546566278,0.2127167907774321
150,20,10,5.0,5,0.45,20,0.29540853634245834,1.3072574273296984,0.5540779625249992,0.36176472654831326,-0.11088334027702385,0.22484103873214223,0.5372896771067217,0.22836337259084405
150,20,10,5.0,9,0.42,14,0.2788404996855023,1.1182223497924206,0.3509983800000007,0.5380423438790154,-0.10139901748462055,0.1791653957767687,0.4273249394011356,0.3335566862113346
150,20,10,5.0,9,0.42,20,0.28355658283961804,1.1307512628625984,0.3509983800000007,0.5380423438790154,-0.10929208212956454,0.18075308128245582,0.43051601275082385,0.36945559654431714
150,20,10,5.0,9,0.45,14,0.2724688432560496,1.0484385469223403,0.2869716243166671,0.5646805031050706,-0.13150108712232678,0.19128052660800998,0.4514539499820909,0.3467197623494389
150,20,10,5.0,9,0.45,20,0.28071086218248253,1.0985519805524813,0.3509983800000007,0.5380423438790154,-0.13533440415913245,0.18619707023406495,0.44139118766259755,0.3760221933689425
150,20,10,5.0,14,0.42,14,0.3079058193255897,1.2033206965738419,0.6660587534000004,0.24654931359090115,-0.06857724543539456,0.3346726592164231,0.4735899178268279,0.2473824145996779
150,20,10,5.0,14,0.42,20,0.31332618085578434,1.2245039052136852,0.6660587534000004,0.24654931359090115,-0.034636551979005725,0.3229060834692421,0.46088128002799356,0.25400615883172084
150,20,10,5.0,14,0.45,14,0.3014122921869715,1.1281837553784164,0.5938496747333333,0.25742362687422937,-0.1015341546747568,0.3593292417505003,0.49952789682178644,0.25645789082826
150,20,10,5.0,14,0.45,20,0.3104109886307034,1.2131110996258776,0.6660587534000004,0.24654931359090115,-0.06409519797164265,0.33306991207784997,0.47187165511970286,0.2581389816265034
150,20,20,3.0,5,0.42,14,0.26691985670539164,1.170166914634724,0.597486405416666,0.33360720538103816,-0.14161745792387592,0.15478368919147956,0.60491189704916,0.1292862719114749
150,20,20,3.0,5,0.42,20,0.2698741922687653,1.1745703554114673,0.5507479195166658,0.34338435583463855,-0.13041936191350634,0.1561467429700374,0.6094784055952913,0.14998591334497102
150,20,20,3.0,5,0.45,14,0.2621786252541849,1.1090792021577827,0.510937851774999,0.35217568459012316,-0.14637963399976195,0.16209917566186904,0.629287618757598,0.13249523458996415
150,20,20,3.0,5,0.45,20,0.27000181048930716,1.1751257867307747,0.5507479195166658,0.34338435583463855,-0.12933186299219868,0.1559517095154661,0.6088257015523557,0.14988572600707362
150,20,20,3.0,9,0.42,14,0.20382712001384684,0.883367090449034,0.16613709568333368,0.7471664105185996,-0.12961333598695768,0.19085544683908706,0.26241222617845206,0.11595126448509419
150,20,20,3.0,9,0.42,20,0.20871854656000788,0.9045660615964157,0.16613709568333368,0.7471664105185996,-0.14741209213026918,0.19483977446742395,0.2669970735059204,0.15844336727715969
150,20,20,3.0,9,0.45,14,0.20256440015190824,0.8421350594871487,0.11400016036666694,0.7819397915510606,-0.11564492236073143,0.19278049794120689,0.26463124629698576,0.11673943501633843
150,20,20,3.0,9,0.45,20,0.21111375841501334,0.9149466788921978,0.16613709568333368,0.7471664105185996,-0.13048050648726905,0.1910457866929458,0.2626319518402285,0.1563580336019601
150,20,20,3.0,14,0.42,14,0.2881545962260963,1.3905607889757612,0.5528901218666669,0.3957394614451173,-0.08213371303135208,0.36179859492593747,0.41330007752874676,0.1315252251246828
150,20,20,3.0,14,0.42,20,0.29106822305214175,1.4046212109543428,0.5528901218666669,0.3957394614451173,-0.07587813971322233,0.35934950489331663,0.41122254274367154,0.14230387568045622
150,20,20,3.0,14,0.45,14,0.2876140830938865,1.4077557532876965,0.5756648955666666,0.3901724699001614,-0.09629867461852948,0.363692329716202,0.4149015288459681,0.13188694491159447
150,20,20,3.0,14,0.45,20,0.2893679196057257,1.3964159789958308,0.5528901218666669,0.3957394614451173,-0.09104323994710728,0.36534491798687974,0.41629551770430173,0.1435486602706415
150,20,20,4.0,5,0.42,14,0.2933043279851413,1.4641424618311223,0.5890514067916661,0.4233233336082318,-0.12498050116286807,0.19397274183543867,0.5625285391272901,0.16798006927098252
150,20,20,4.0,5,0.42,20,0.2955367393427828,1.5407052265689596,0.5334038520749995,0.4382571089565903,-0.11455914128725486,0.1964221277480498,0.5684182882613851,0.18758640071226873
150,20,20,4.0,5,0.45,14,0.28888462947514904,1.3878611367130242,0.5025028531499991,0.4470138975603726,-0.1299249664686778,0.20266941652120374,0.5833273892941444,0.1719155533721366
150,20,20,4.0,5,0.45,20,0.2955279439468592,1.5400385343702552,0.5334038520749995,0.4382571089565903,-0.11463697361143754,0.19643939523072995,0.5684597202580361,0.18759514630225937
150,20,20,4.0,9,0.42,14,0.22500072794990467,0.7741141366444871,0.17748797811666672,0.6309781663260932,-0.11968882284498938,0.13985359599522207,0.3226697099828939,0.2937603415943071
150,20,20,4.0,9,0.42,20,0.23077963709565386,0.7891475836748275,0.17748797811666672,0.6309781663260932,-0.12822769902736375,0.14122344055042357,0.3254414939040873,0.33821770346087066
150,20,20,4.0,9,0.45,14,0.21902182874495457,0.7281896168146891,0.12535104279999976,0.6600495428682718,-0.14343923490337207,0.14774964035567972,0.3385565036219276,0.30475879959257135
150,20,20,4.0,9,0.45,20,0.22833015598183581,0.7696196155066277,0.17748797811666672,0.6309781663260932,-0.14807710425374698,0.14451388069817184,0.3320725224164376,0.34348226353859435
150,20,20,4.0,14,0.42,14,0.30280489310652725,1.3647395075282596,0.5706511418583335,0.4066250028069891,-0.07679312098019841,0.3040732361463272,0.4137655089468797,0.23030566850093792
150,20,20,4.0,14,0.42,20,0.30847981280354975,1.390316330389746,0.5706511418583335,0.4066250028069891,-0.04353298129620098,0.29349940755566917,0.40253751060670107,0.23710552689503572
150,20,20,4.0,14,0.45,14,0.2985779682594978,1.2854826724415427,0.49844206319166684,0.4256694536622876,-0.08570078161540329,0.3172855863550008,0.4275498968351621,0.2357040086603701
150,20,20,4.0,14,0.45,20,0.30782302349995705,1.3873561856525218,0.5706511418583335,0.4066250028069891,-0.049672085632337715,0.2953954094075957,0.4045638682225723,0.23795892216574965
150,20,20,5.0,5,0.42,14,0.2988904934055743,1.6000604719954292,0.6006160059916661,0.41576062034290895,-0.1053467477553095,0.19538730781384528,0.5251928432200572,0.19657308922829175
150,20,20,5.0,5,0.42,20,0.3010775829124077,1.5572332613013602,0.5449684512749995,0.4303208566308232,-0.0944601017875788,0.19779549667723195,0.530554973147624,0.21635624683452548
150,20,20,5.0,5,0.45,14,0.29333380387745267,1.4894463381265994,0.5159212129999995,0.43833373836008893,-0.12118489235707719,0.20646638253138394,0.5496775520142774,0.20250621445816286
150,20,20,5.0,5,0.45,20,0.2997786272696681,1.5505148038451046,0.5449684512749995,0.4303208566308232,-0.10614322245354002,0.20038077511658892,0.5362865286016898,0.2178825519095937
150,20,20,5.0,9,0.42,14,0.26452591206399667,0.9902842795282817,0.3198538072750008,0.5583025343798635,-0.09676633072469432,0.14157308628212206,0.4255740358709361,0.2969601676579272
150,20,20,5.0,9,0.42,20,0.2694999071787141,1.0031759767093786,0.3198538072750008,0.5583025343798635,-0.10474027022222776,0.1428340557940344,0.4288678235229386,0.3340283975128948
150,20,20,5.0,9,0.45,14,0.25779639736725946,0.925574978438377,0.25582705159166697,0.5866258715590456,-0.12703762630638005,0.1511980141670468,0.45052392203949965,0.30914220965010064
150,20,20,5.0,9,0.45,20,0.2664992578032974,0.9733145624997979,0.3198538072750008,0.5583025343798635,-0.1310494301721692,0.14715863322187261,0.44010642382603615,0.3401961442003525
150,20,20,5.0,14,0.42,14,0.3067773261386082,1.158515152820774,0.6570969191083338,0.2289331429012258,-0.07930197966234953,0.31805379173027526,0.4995800146596523,0.2751531373961107
150,20,20,5.0,14,0.42,20,0.3122198423638849,1.1790682934189392,0.6570969191083338,0.2289331429012258,-0.0446819342604432,0.30652774914316416,0.48558266244884085,0.28142877740486516
150,20,20,5.0,14,0.45,14,0.29975879894749835,1.0823306192056608,0.5824719117750004,0.23944133561667935,-0.11734892896843474,0.3442672117127803,0.5305489123333316,0.28634827659086004
150,20,20,5.0,14,0.45,20,0.308926617150556,1.1666317442146177,0.6570969191083338,0.2289331429012258,-0.07846682939964911,0.31776555174479193,0.49923286010216694,0.28672881004614537
200,10,10,3.0,5,0.42,14,0.2989994363395849,1.6809450297887245,0.5796584188583325,0.25953377646112874,-0.09986035069336952,0.19708740759784704,0.44024577791368813,0.4155053752857578
200,10,10,3.0,5,0.42,20,0.301385692742449,1.6882396135899806,0.5176324049999992,0.2696775590790237,-0.07676310148828869,0.198095140051453,0.44212858478844175,0.43484711602801296
200,10,10,3.0,5,0.45,14,0.29414122484770644,1.5923002633160013,0.5209752460583323,0.26911069509940466,-0.12197276598269136,0.20794872075559523,0.4603748342454841,0.42850576732273704
200,10,10,3.0,5,0.45,20,0.2994854398368856,1.6528196295528779,0.5176324049999992,0.2696775590790237,-0.09599258799532973,0.20230889734165358,0.4499675720377161,0.4401609749888573
200,10,10,3.0,9,0.42,14,0.2854289090215989,1.037005530374624,0.3399973814583326,0.374612297489912,-0.03531455717374021,0.34977936439845725,0.3745915105917721,0.318543867023225
200,10,10,3.0,9,0.42,20,0.28691976426464905,1.0424220284347907,0.3399973814583326,0.374612297489912,-0.056916038635694166,0.3577911138983607,0.38091918715108,0.3438812378822542
200,10,10,3.0,9,0.45,14,0.2797404497724787,0.9739328346601562,0.2759706257749994,0.39339366669361264,-0.06146145258854219,0.37250105910609443,0.39234548026867966,0.3295457319093751
200,10,10,3.0,9,0.45,20,0.2846264746113034,1.0340901672318654,0.3399973814583326,0.374612297489912,-0.08092174927324558,0.36713637905085394,0.3882067182036002,0.3486891903457763
200,10,10,3.0,14,0.42,14,0.311536234308319,1.6718197236131915,0.555390252766667,0.35296978869752627,-0.02525559483898332,0.30040073155127156,0.29669975717644825,0.41708570376908316
200,10,10,3.0,14,0.42,20,0.31442188007155014,1.6873051759331814,0.555390252766667,0.35296978869752627,-0.026577625792248982,0.3008087138167481,0.2970123248967964,0.43637668523595874
200,10,10,3.0,14,0.45,14,0.31160765509463273,1.6952379466323075,0.5781650264666669,0.3478664632610846,-0.03508897126348687,0.300177150508091,0.2965283841761781,0.4168996526767845
200,10,10,3.0,14,0.45,20,0.3134253400350513,1.6819573701086423,0.555390252766667,0.35296978869752627,-0.03679499443795986,0.3039995958233406,0.2994504124061048,0.43913691137079547
200,10,10,4.0,5,0.42,14,0.301389976184127,1.7568843853090799,0.627435067533332,0.28234410907887786,-0.08639142367596286,0.1804351858036768,0.37225521231994185,0.4219545043032742
200,10,10,4.0,5,0.42,20,0.30375545206498256,1.7645824399382708,0.5654090536749983,0.2930569094864053,-0.06398196130947298,0.18130244883585211,0.3737625361520751,0.4411975454073511
200,10,10,4.0,5,0.45,14,0.296062939155181,1.6584625228159156,0.5585313217833321,0.2942950748387563,-0.1076225772427849,0.19079192402837997,0.3901082352726615,0.43650255362617973
200,10,10,4.0,5,0.45,20,0.30187084381182183,1.7289652108606217,0.5654090536749983,0.2930569094864053,-0.08231715321119959,0.1849248497593199,0.3800338670614396,0.4465583424867976
200,10,10,4.0,9,0.42,14,0.31691691698161395,1.3276399867297737,0.5100804188833326,0.36507389200121554,-0.028646102724144917,0.34951391835447265,0.38023536230629307,0.3297734767196898
200,10,10,4.0,9,0.42,20,0.31613461459824355,1.324362736856941,0.5100804188833326,0.36507389200121554,-0.07009773553605236,0.36509396709715713,0.39258962439343104,0.35652371004401306
200,10,10,4.0,9,0.45,14,0.3121661153195532,1.257672737148957,0.44605366319999895,0.38122589636391857,-0.04841697284191482,0.36823622390688393,0.3950467287760424,0.3390989505989195
200,10,10,4.0,9,0.45,20,0.3143822526261255,1.3170216777315187,0.5100804188833326,0.36507389200121554,-0.08836173716242601,0.3724083560172602,0.3982915253152328,0.36027435004847885
200,10,10,4.0,14,0.42,14,0.31683346777294097,1.3863993792693352,0.6106821652583336,0.22884515997386856,0.01689176452888086,0.28272027168825775,0.37966917423254776,0.40963341204197845
200,10,10,4.0,14,0.42,20,0.32081842123997517,1.4038367322483225,0.6106821652583336,0.22884515997386856,0.035300471554866375,0.2776932145248432,0.3743369633111857,0.4198015086899898
200,10,10,4.0,14,0.45,14,0.31512392487988783,1.3971769898535606,0.6334569389583333,0.22564866074321288,-0.01337891487930909,0.28804131197357763,0.38526935811315965,0.4140007021798642
200,10,10,4.0,14,0.45,20,0.3180841588522503,1.3918721512848684,0.6106821652583336,0.22884515997386856,0.00487404556481752,0.28610144446865626,0.38323291551566285,0.42702305565880017
200,10,10,5.0,5,0.42,14,0.2968009681383852,1.797821409754481,0.6365445787833324,0.2756296022255471,-0.08638236323999338,0.19446691433442065,0.3198446196488185,0.43444484709570186
200,10,10,5.0,5,0.42,20,0.29920652968842854,1.8061760276828338,0.5745185649249986,0.28602968458420763,-0.06397505348710153,0.1954015131586817,0.3211271061740759,0.4542971166717862
200,10,10,5.0,5,0.45,14,0.2913820697196383,1.6962960664169353,0.5676408330333322,0.28723143493696,-0.10761091968652359,0.20562770013170506,0.33502815840321154,0.4498826776784859
200,10,10,5.0,5,0.45,20,0.2972900193823569,1.7694337267157665,0.5745185649249986,0.28602968458420763,-0.08230826582699213,0.19930515236439206,0.3264619032864602,0.45998302507375355
200,10,10,5.0,9,0.42,14,0.3237977230959237,1.429516802228282,0.5643093891333326,0.26427628868736486,-0.015911615570387005,0.38185457835787906,0.39715516946318763,0.36220178922364976
200,10,10,5.0,9,0.42,20,0.323034708809955,1.4261482123206584,0.5643093891333326,0.26427628868736486,-0.059122650092338525,0.3993917540263199,0.410142292150079,0.3895486343195391
200,10,10,5.0,9,0.45,14,0.3183163961662223,1.3527838810076265,0.500282633449999,0.2755463726162475,-0.045773809247195874,0.4070094964078699,0.4156818341315516,0.37428875417366525
200,10,10,5.0,9,0.45,20,0.3204837565709453,1.3526640112491968,0.5643093891333326,0.26427628868736486,-0.08749977079011739,0.41181212132805367,0.4191432528695167,0.39564986607549657
200,10,10,5.0,14,0.42,14,0.3024723200999897,1.1622385609897945,0.6448612505833338,0.147552292429723,-0.013313069301359226,0.2985477043051459,0.3726227264983195,0.42126121248237824
200,10,10,5.0,14,0.42,20,0.3066698541370796,1.1783674283101506,0.6448612505833338,0.147552292429723,0.005998585753443031,0.2928166323487913,0.3670355351713801,0.432048286084481
200,10,10,5.0,14,0.45,14,0.3010952601983472,1.1733032237197607,0.670040337908334,0.1453237124096074,-0.04132815035285764,0.3031787591404038,0.37710281128189305,0.4249441633572866
200,10,10,5.0,14,0.45,20,0.30409343815274026,1.1684676463890817,0.6448612505833338,0.147552292429723,-0.022574484410983753,0.30137653798658404,0.3753630053104544,0.4391852228561579
200,10,20,3.0,5,0.42,14,0.27662035803763696,1.2424939318137438,0.5899409320416653,0.15950845392040391,-0.1351827113124695,0.1600760999909805,0.5043074983252553,0.42193281313785347
200,10,20,3.0,5,0.42,20,0.27919947884700047,1.2489475116908857,0.5279149181833327,0.16570264907434917,-0.11148975720498255,0.16101998935759143,0.506875014579474,0.44348128665601405
200,10,20,3.0,5,0.45,14,0.2717229179794014,1.1741135718268683,0.5294039985916659,0.16554831201779763,-0.15559136422748154,0.16929374040090228,0.5292060857469658,0.4355454020498588
200,10,20,3.0,5,0.45,20,0.27761345501211876,1.2262609109252318,0.5279149181833327,0.16570264907434917,-0.1275008996220559,0.16397485083593932,0.5148861536706824,0.4481048678970614
200,10,20,3.0,9,0.42,14,0.24414278243052756,1.042904490704102,0.3484166273749991,0.4361703617639019,-0.04618065948300509,0.2579957787450866,0.30206652810434265,0.19101489970236663
200,10,20,3.0,9,0.42,20,0.24500956462298817,1.0466071233683985,0.3484166273749991,0.4361703617639019,-0.07420348979759517,0.2658050239193568,0.3092999093323021,0.21803537975910925
200,10,20,3.0,9,0.45,14,0.24160975785633054,0.996648789985404,0.29627969205833216,0.45369839612839535,-0.041767835712609336,0.2639281941452234,0.3075695958433755,0.19371789821174623
200,10,20,3.0,9,0.45,20,0.24565791667705694,1.0493766882189914,0.3484166273749991,0.4361703617639019,-0.06866380976076913,0.26422398927244184,0.30784263871603645,0.21723760989733587
200,10,20,3.0,14,0.42,14,0.28955133459687166,1.5941697651414986,0.6037924544,0.30049735062757277,-0.02829158914059904,0.30635986347975486,0.31548536836395535,0.2763591109313792
200,10,20,3.0,14,0.42,20,0.29198988896279476,1.6075956042805954,0.6037924544,0.30049735062757277,-0.029625485952993746,0.30678099206405474,0.31582024804422537,0.29142096615106117
200,10,20,3.0,14,0.45,14,0.2900581181176338,1.6184400181479408,0.6265672280999999,0.2962822055526606,-0.03415795651121867,0.304854558298274,0.314286641223549,0.27555912318075926
200,10,20,3.0,14,0.45,20,0.29133495832511747,1.6039897821133324,0.6037924544,0.30049735062757277,-0.03586901215661176,0.30876764656108313,0.3173972069598636,0.292526945939831
200,10,20,4.0,5,0.42,14,0.30245435546750277,1.7157749408644225,0.6074007799499987,0.2735646269146208,-0.09128964187050947,0.18608598880336125,0.431859324640105,0.40569379407679995
200,10,20,4.0,5,0.42,20,0.30481064902420374,1.7230663443848768,0.5453747660916661,0.2840730976640573,-0.06858883100642421,0.18700242220901875,0.433654752414137,0.4245790438860322
200,10,20,4.0,5,0.45,14,0.2971247572643776,1.6180396014679037,0.5366432735499989,0.285617566355844,-0.11253234655087274,0.19709513422008662,0.4532479928855486,0.4195110412642491
200,10,20,4.0,5,0.45,20,0.30300068132410685,1.6891015971195116,0.5453747660916661,0.2840730976640573,-0.0866144820348067,0.19069291251995724,0.440857296940659,0.42947013959184166
200,10,20,4.0,9,0.42,14,0.29147530568260716,1.1525946247458374,0.3529594360999997,0.3553220406244455,-0.019043767826717795,0.3706244031625745,0.3686024859472592,0.3233232481958197
200,10,20,4.0,9,0.42,20,0.2909577061905235,1.150547856526658,0.3529594360999997,0.3553220406244455,-0.06199725140236079,0.3875962182641586,0.38078308611945055,0.3523032798945842
200,10,20,4.0,9,0.45,14,0.2862337037031366,1.092818022554808,0.3008225007833327,0.36955126342425526,-0.04765687460782386,0.39295798617557387,0.38456971831735687,0.33358302418368235
200,10,20,4.0,9,0.45,20,0.28840310985195794,1.1404460950709816,0.3529594360999997,0.3553220406244455,-0.08925227227233234,0.3991954160401101,0.38893837502543205,0.35781377236250966
200,10,20,4.0,14,0.42,14,0.3071968355548229,1.5907888340557452,0.59052143965,0.33942737755011176,-0.016606720883491466,0.26703328754271394,0.31270956776987524,0.37978907552898655
200,10,20,4.0,14,0.42,20,0.3094827144231753,1.6026260347001184,0.59052143965,0.33942737755011176,-0.017912419527456813,0.26738831188918843,0.3130405791087436,0.39492437165057326
200,10,20,4.0,14,0.45,14,0.3070114156089323,1.6111648897387822,0.61329621335,0.3346269142421532,-0.02893364034664392,0.2675315313251647,0.31317406081049937,0.38021922423791366
200,10,20,4.0,14,0.45,20,0.30821117666349296,1.5960415004990103,0.59052143965,0.33942737755011176,-0.030552059380666408,0.27087451452228506,0.31628149100976266,0.39803462942696655
200,10,20,5.0,5,0.42,14,0.29690897810673644,1.7599515041559277,0.627435067533332,0.26872335540534054,-0.08732231112170552,0.17971179325407327,0.35561791069496174,0.42840834121282745
200,10,20,5.0,5,0.42,20,0.29931358682045306,1.7680066731133248,0.5654090536749983,0.2789193523421645,-0.06469191240099703,0.1805858268996301,0.3570757469282919,0.4481490451672254
200,10,20,5.0,5,0.45,14,0.29149226392561833,1.6593433028288351,0.5585313217833321,0.2800977865199339,-0.10882072597758441,0.1901558704522679,0.3728941747295589,0.4435577809890685
200,10,20,5.0,5,0.45,20,0.29739783481126514,1.7315914596186721,0.5654090536749983,0.2789193523421645,-0.08323055366935017,0.1842375802127889,0.3631427487939711,0.4537313043193565
200,10,20,5.0,9,0.42,14,0.32025799413484046,1.4699701876822895,0.535009948741666,0.31670767700221125,-0.011464185075991229,0.37666975164932937,0.39162461380493085,0.31458494011389293
200,10,20,5.0,9,0.42,20,0.3194851302005708,1.4664227760225732,0.535009948741666,0.31670767700221125,-0.053743329461174105,0.3934995139234967,0.40411978523799585,0.3402797339377368
200,10,20,5.0,9,0.45,14,0.31470516308149876,1.389423409266107,0.47098319305833236,0.33048251666801143,-0.04051544837178411,0.40079748798707526,0.40944364321237536,0.3248671712414566
200,10,20,5.0,9,0.45,20,0.31690100500993057,1.3943613798217274,0.535009948741666,0.31670767700221125,-0.08150846853942684,0.4053946358240077,0.41276851781517987,0.34549914678766425
200,10,20,5.0,14,0.42,14,0.3062230275060438,1.2863604802921742,0.5963196684499998,0.19226935756257757,-0.00883009155907366,0.26973179650438617,0.39548180061187566,0.43526338132928677
200,10,20,5.0,14,0.42,20,0.3103637552369898,1.3037545624946751,0.5963196684499998,0.19226935756257757,0.010321906346471232,0.2646186709062368,0.38949491803291325,0.4458251449932922
200,10,20,5.0,14,0.45,14,0.3044661960233792,1.2978250988982176,0.6214987557750002,0.18927829334486512,-0.040990988593198496,0.2750939462251043,0.4017105973565711,0.44016074984782594
200,10,20,5.0,14,0.45,20,0.30742774337312695,1.2914211672497091,0.5963196684499998,0.19226935756257757,-0.02238785215099459,0.2734725019866997,0.3998324173120231,0.4542894555019379
200,15,10,3.0,5,0.42,14,0.2716000481210572,1.2250366182983217,0.6371772223499994,0.28126139529400396,-0.16411707350597426,0.15246376370519266,0.5178018294912841,0.2697875128426179
200,15,10,3.0,5,0.42,20,0.27775865400913435,1.4921724397802871,0.6029692798666662,0.2870876804883977,-0.1243815113626422,0.1478898142289593,0.5043410863421309,0.2831130318023187
200,15,10,3.0,5,0.45,14,0.267152330256742,1.1634038379984721,0.555343612216666,0.29561317384618424,-0.16993186272921856,0.15958485125398258,0.5385396908545153,0.2768379425815046
200,15,10,3.0,5,0.45,20,0.2778315241317826,1.4933558988669584,0.6029692798666662,0.2870876804883977,-0.12374062810033004,0.14778164978627806,0.5040214223402015,0.28299327378101635
200,15,10,3.0,9,0.42,14,0.29317648359548176,1.2239331404001834,0.23898669724166632,0.7514613009623627,-0.052580681811079555,0.2684677063538923,0.3187365694261053,0.30381011283149917
200,15,10,3.0,9,0.42,20,0.2967756870130318,1.2389588487644985,0.23898669724166632,0.7514613009623627,-0.06399867669357362,0.27174266208412057,0.3217974692515515,0.3346712915103496
200,15,10,3.0,9,0.45,14,0.2876478279623951,1.140952237448003,0.17571435432499993,0.7916880836793043,-0.07551909823771619,0.2834022806917176,0.3325687227637164,0.313822208153411
200,15,10,3.0,9,0.45,20,0.29452373601491,1.2295575576945041,0.23898669724166632,0.7514613009623627,-0.08473248171931358,0.27789852281368255,0.32750869361388135,0.33919841897745373
200,15,10,3.0,14,0.42,14,0.2758653496383332,0.8548624149582358,0.29417522012499986,0.5463364978984637,-0.08720959848213616,0.23571267211173064,0.43044424348464716,0.30885581564414855
200,15,10,3.0,14,0.42,20,0.2804855366407766,0.8691796324835446,0.29417522012499986,0.5463364978984637,-0.07584762901341291,0.23281470823910033,0.4261015546257547,0.3270370751701228
200,15,10,3.0,14,0.45,14,0.2749320030591562,0.8653569936271007,0.3169499938250002,0.5368671256061284,-0.10639013442557677,0.2380087370658015,0.4338712520308192,0.3105722873402801
200,15,10,3.0,14,0.45,20,0.27835393043881385,0.862574127196495,0.29417522012499986,0.5463364978984637,-0.09626336118602552,0.23807407532140878,0.4339685963870814,0.33125159872414334
200,15,10,4.0,5,0.42,14,0.27831802318987764,1.4416748522781522,0.6303827490999996,0.27935418619529195,-0.13691415548371588,0.17365296161724353,0.4565536872164013,0.3047664146689131
