roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
9,8,25,5.0,0.44,20,0.3130014830060457,1.5124558809863213,-0.20694916588371973,0.34739545916666636,3.792158505156925,0.5897083947415334,2.901637252609421,-0.002221833197988299,-0.019503696210426164,0.4823863953720373,6.645948560346022,0.2252771454169067,2.7746063151863405,0.22556176570288344,2.871601941403576
9,9,15,4.0,0.42,14,0.3375285716630423,2.7067139906020166,-0.12470049396980083,0.7457090721416655,9.264700087555589,0.4505474989784226,4.809401257196724,0.07234944534220689,1.001130513301592,0.1860040846136839,2.41755025668358,0.2137052750618189,4.0559843177120305,0.2983795863862433,5.515866553367509
9,9,15,4.0,0.42,20,0.33813608705511355,2.7115857867972935,-0.12470049396980083,0.7457090721416655,9.264700087555589,0.4505474989784226,4.809401257196724,0.10460642775120421,1.4477440202739307,0.19238779624731728,2.5864443815318374,0.20633229683332766,4.050400907353399,0.26463446982199135,5.029995277337949
9,9,15,4.0,0.44,14,0.3336127944940963,2.5694934063918495,-0.12983601890715268,0.6804932680499989,8.049579568280633,0.4673326901948023,4.828649447765403,0.06533719180782027,0.8821280541852782,0.19197533210462359,2.4322149667174866,0.21947886147164075,4.060356495172828,0.3049703361400271,5.520480973330566
9,9,15,4.0,0.44,20,0.33713054635146267,2.7035221402820326,-0.12470049396980083,0.7457090721416655,9.264700087555589,0.4505474989784226,4.809401257196724,0.09597859545373066,1.3282722826465312,0.19390232367421034,2.5903601467636648,0.20769681871797463,4.051434237663138,0.2660794724087938,5.031005449354948
9,9,15,4.3,0.42,14,0.3397074038596215,2.724851065205036,-0.1246700813110531,0.7658704614666663,9.542755183526468,0.41108847592650233,4.167325780512204,0.07955694390983337,1.176390214943906,0.20234213055470662,2.543276551613204,0.22738122576482245,4.495673920676982,0.2909723720086861,5.334528688026757
9,9,15,4.3,0.42,20,0.34031027106454204,2.7296867659487964,-0.1246700813110531,0.7658704614666663,9.542755183526468,0.41108847592650233,4.167325780512204,0.11235104573869603,1.6616106963474664,0.20830527821912437,2.7081132009534135,0.2195657376006912,4.470219473316469,0.2579249920117672,4.860286660509683
9,9,15,4.3,0.44,14,0.33580398834136904,2.586370031736005,-0.12983601890715268,0.7002524450749996,8.305416739604883,0.4263260760843841,4.205287922066874,0.07262232427360416,1.0471653116590716,0.2089350039352551,2.559655302624423,0.2335286043570226,4.5156957183531,0.29733105294449524,5.338699443966734
9,9,15,4.3,0.44,20,0.33931243040068026,2.7216829156796036,-0.1246700813110531,0.7658704614666663,9.542755183526468,0.41108847592650233,4.167325780512204,0.10357954915733036,1.5318112057646538,0.2099609350652254,2.7124336591038327,0.22101231250608944,4.474930829668434,0.2593128166438492,4.861195514717573
9,9,15,4.5,0.42,14,0.33453148137564837,2.693218541532588,-0.12421252721113443,0.7719454601166662,9.661550795968576,0.3926166648346774,3.667521871861768,0.07204154885373137,1.073141431432469,0.20225495064423193,2.508051883663639,0.22017471487146034,3.5485413186019343,0.29178797437457793,5.233166706213557
