roc,atr_p,atr_m,reb,mkt_t,mkt_s,Full_CAGR,Full_MaxDD,Full_Calmar,2020_CAGR,2020_Calmar,2020_Ret,2021_CAGR,2021_Calmar,2021_Ret,2022_CAGR,2022_Calmar,2022_Ret,2023_CAGR,2023_Calmar,2023_Ret,2024_CAGR,2024_Calmar,2024_Ret,2025_CAGR,2025_Calmar,2025_Ret
10,10,2.5,13,0.45,10,0.22218144799021422,-0.2015168301097324,1.1025453698791772,0.43340250926302604,3.6696462568725083,0.2985236478499993,0.06992777898226099,0.3470071405161696,0.06888881036874772,-0.05477684563880092,-0.39828976995229953,-0.054157050989953825,0.45197316552380395,3.0994307787907416,0.4442109822724587,0.42901294000431167,2.519755970165152,0.42726816519870336,0.14446228390878324,2.125177384675681,0.14351137787461044
10,10,2.5,13,0.45,14,0.23399129822062092,-0.1905762841212938,1.227809112238201,0.563846342515421,5.122749507849114,0.38322783256666604,0.06583584083257099,0.3454566298011627,0.06485949410810066,-0.005263811332464008,-0.06149195481293197,-0.005202721939398636,0.4059562779416763,2.9718448012524554,0.399087609292506,0.3975528778447044,2.492645771691986,0.3959528609786691,0.14473746634732954,2.2424612604972207,0.14378463770781358
10,10,2.5,13,0.45,20,0.2395305781067374,-0.1905762841212938,1.2568750577290417,0.563846342515421,5.122749507849114,0.38322783256666604,0.06583584083257099,0.3454566298011627,0.06485949410810066,-0.002498874773054327,-0.0285839351460353,-0.0024698341383577738,0.38497581525457014,2.788785318862404,0.37850752053132,0.40243154092409505,2.496849974529117,0.40080923244651867,0.18517086411142292,2.8449587850655362,0.1839311942118842
10,10,2.5,13,0.5,10,0.20742212358715828,-0.2015168301097324,1.0293042197726625,0.43340250926302604,3.6696462568725083,0.2985236478499993,0.06992777898226099,0.3470071405161696,0.06888881036874772,-0.09455639622814682,-0.5383960647461798,-0.09350928505004907,0.47164537283600105,3.1539705095380457,0.46349490240330726,0.44188012203585925,2.530843647985221,0.44007545834443995,0.08983855165014543,1.2957472179334484,0.08926113789403667
10,10,2.5,13,0.5,14,0.22747030979939642,-0.1905762841212938,1.1935919038835971,0.563846342515421,5.122749507849114,0.38322783256666604,0.06583584083257099,0.3454566298011627,0.06485949410810066,-0.042875556765972433,-0.35241354834927213,-0.042387389491925,0.42175754332179993,3.0156564559286476,0.4145844186630516,0.4085779736614872,2.502146632244149,0.4069274985934024,0.13269499276733088,2.0176826536774586,0.13182592076810629
10,10,2.5,13,0.5,20,0.23588393156012044,-0.1905762841212938,1.2377402185572588,0.563846342515421,5.122749507849114,0.38322783256666604,0.06583584083257099,0.3454566298011627,0.06485949410810066,-0.04011185825524566,-0.32483617694738437,-0.039654501690883914,0.3999163187753638,2.8288735037869115,0.3931633671426382,0.41373272121772753,2.506588667902721,0.4120585535867596,0.18891363054042887,2.8480770762035656,0.18764697772173777
10,10,3.0,5,0.4,10,0.25708548787169794,-0.1736593907064304,1.480400724809052,0.7869542986548304,5.92617624171969,0.5237579474583327,0.5144492858042344,3.1358758031336165,0.5054412238969697,-0.08513878051046664,-0.5274268045884157,-0.08419104899802465,0.25181692718057014,1.8482815826974028,0.24778222795118476,0.1702576976513197,0.9804116953233976,0.16962818676804625,0.16626544990174552,1.1806114075252803,0.16516096625322296
10,10,3.0,5,0.4,14,0.26475873386595183,-0.16718931988024954,1.5835864040573109,0.9128227517092802,7.267189524917515,0.600897753325,0.49071738421013644,3.096770119918676,0.48218693554711844,-0.0639456705570508,-0.4241071187593216,-0.0632256442872553,0.23849793223819105,1.8182666612668834,0.234695983346362,0.16292149261812505,0.9744730867666586,0.16232094280174802,0.1627655675401516,1.222387308343335,0.1616859056511324
10,10,3.0,5,0.4,20,0.27483426987411974,-0.16259161693109922,1.6903348097619642,0.9128227517092802,7.267189524917515,0.600897753325,0.49071738421013644,3.096770119918676,0.48218693554711844,-0.039252437349227565,-0.26033409241692784,-0.03880468059429054,0.2463309263509521,1.9310889504343265,0.2423923389731506,0.1577620861707767,0.9702965574026543,0.15718180966338102,0.18359124865890908,1.3792307339819943,0.18236294508376316
10,10,3.0,5,0.45,10,0.25364545427347274,-0.17838968902429633,1.4218616314697803,0.7498208188425761,5.550085285704052,0.5007185232916662,0.5219888553684995,3.1482989035808804,0.5128279566254821,-0.10745991626653617,-0.6023886069553064,-0.10627847400667101,0.2605545569152441,1.658371563282627,0.2563660786245703,0.1749893912747722,0.9842419478131976,0.17434111790346996,0.17537613339717506,1.2172613347634769,0.17420673444970491
10,10,3.0,5,0.45,14,0.26094464662651995,-0.17059918145091557,1.5295773661235201,0.8749837465712262,6.853387228384872,0.577858329158333,0.4975729676700813,3.1080671624836955,0.4889050907296677,-0.0821408512298909,-0.49504581858468577,-0.08122499020088259,0.24546295694641573,1.8339627372722136,0.24153954472961692,0.16677671354182477,0.9775938672355788,0.16616096411215175,0.1660741387655622,1.2230501647812326,0.1649710135896203
10,10,3.0,5,0.45,20,0.2741443787472979,-0.16319079415026588,1.6799010028400627,0.9128227517092802,7.267189524917515,0.600897753325,0.49071738421013644,3.096770119918676,0.48218693554711844,-0.04432241960507044,-0.2846290620669788,-0.04381815878327222,0.24762447598287252,1.9341021265936422,0.24366325696409663,0.15843195774675212,0.9708388182783654,0.15784905347417078,0.18426569880604227,1.3793626093489504,0.1830325437151239
10,10,3.0,5,0.5,10,0.24650770341685768,-0.17547055738724088,1.4048379801566766,0.7498208188425761,5.550085285704052,0.5007185232916662,0.5219888553684995,3.1482989035808804,0.5128279566254821,-0.09006910406046942,-0.557934154515406,-0.08906920522347228,0.2556244250063642,1.8238274435524406,0.25152282074016896,0.17232736561368522,0.9820870702164636,0.17168965592691676,0.12246859119474718,1.2702721391371843,0.1216700302196525
10,10,3.0,5,0.5,14,0.26429145661988485,-0.16846151329782658,1.5688536298058686,0.8749837465712262,6.853387228384872,0.577858329158333,0.4975729676700813,3.1080671624836955,0.4889050907296677,-0.06529111727254899,-0.4367459452754303,-0.0645564695938674,0.24108254741406943,1.8240912621769887,0.23723558970949243,0.1643569644975158,0.9756350948061694,0.16375076026565583,0.16914380145483965,1.78410136092064,0.16801885589920418
10,10,3.0,5,0.5,20,0.2847733542212305,-0.1612336892973992,1.7662149607949464,0.9128227517092802,7.267189524917515,0.600897753325,0.49071738421013644,3.096770119918676,0.48218693554711844,-0.02762158722319752,-0.19809040495410143,-0.02730461473519996,0.2434141886037995,1.924294714501893,0.23952656217996537,0.15624670842757316,0.9690698582191005,0.15567237155176183,0.22737818931035125,2.5783837153806477,0.2258300966509561
