SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
250,12,2.3,240,0.25377315462875893,-0.3944923685195201,0.6432904027551597,-0.10966952554190082
250,12,2.3,270,0.3114594471875327,-0.26345937342621867,1.1821915581787277,-0.08595862097644547
250,12,2.3,290,0.2879976383563012,-0.3483843268235348,0.8266664605212825,-0.02370699918826303
250,12,2.3,310,0.288244099432456,-0.2278698713216659,1.2649504638792926,-0.032759717355999377
250,12,2.5,240,0.2531699443246258,-0.40157739232121253,0.6304387377517532,-0.127863443591377
250,12,2.5,270,0.3118073186292065,-0.25521048408352853,1.2217653195123217,-0.09531397964730831
250,12,2.5,290,0.3027576180251821,-0.3591340411530539,0.8430212214167534,-0.009997136437893675
250,12,2.5,310,0.29868197737775826,-0.22299650299203677,1.3394020685087793,-0.01204721927106346
250,12,2.7,240,0.2529202814191649,-0.4173165693256526,0.6060633581548467,-0.1358051634574458
250,12,2.7,270,0.3112549191866132,-0.25521048408352853,1.219600833815047,-0.08472049952472134
250,12,2.7,290,0.2993337799622986,-0.34870883618354787,0.8584060651813824,-0.01849053821740832
250,12,2.7,310,0.3008163342798833,-0.2166578676363498,1.3884394670808335,-0.008932869155628416
250,12,3.0,240,0.25079721387041864,-0.4448207780354644,0.5638163194130811,-0.150014595410929
250,12,3.0,270,0.30733907410115946,-0.2519327286539327,1.219925159161578,-0.08985972504148662
250,12,3.0,290,0.31425496498803507,-0.3286706722351216,0.9561393563074775,-0.00022267324636632182
250,12,3.0,310,0.3099869939144131,-0.18052064866738884,1.7171830269985753,-0.003046947977952283
250,14,2.3,240,0.28415741396158967,-0.24323834332786518,1.1682262347041599,-0.11098231756008625
250,14,2.3,270,0.294741913630971,-0.3592979970377948,0.8203271826198545,-0.049052861460656585
250,14,2.3,290,0.29739446498143507,-0.30498877420586634,0.9750997090164861,-0.044638453432331276
250,14,2.3,310,0.1970344102705781,-0.23961223915666957,0.8223052835867365,-0.1507840286404708
250,14,2.5,240,0.2800432558807757,-0.26780771152041966,1.0456877970051401,-0.12332715430999457
250,14,2.5,270,0.2981608996126577,-0.3593640543187877,0.8296903823000689,-0.0580349380652331
250,14,2.5,290,0.30835824893573904,-0.3222025075108542,0.9570324306844545,-0.036007175963453694
250,14,2.5,310,0.2211238395489601,-0.24038697224681807,0.9198661536529547,-0.10826697450138381
250,14,2.7,240,0.27612248185553634,-0.2772695011196782,0.9958631610779046,-0.12902584456323712
250,14,2.7,270,0.29731907470394336,-0.3593640543187877,0.8273478416408199,-0.051661823055370176
250,14,2.7,290,0.3096577299265353,-0.28845070715582727,1.0735204395226237,-0.03307974590607031
250,14,2.7,310,0.2330016514572164,-0.23520545861623687,0.9906302890588258,-0.10052332130109799
250,14,3.0,240,0.27466294088718013,-0.2857866551495528,0.9610768590417504,-0.14175771742554552
250,14,3.0,270,0.29448342564727814,-0.3501001812323389,0.8411404547427198,-0.05659076992965233
250,14,3.0,290,0.3200356234469708,-0.2790144399996221,1.1470217220564076,-0.014143178412488952
250,14,3.0,310,0.2519972030995923,-0.22228345673527475,1.1336750237769817,-0.08762166023417109
303,8,2.3,240,0.28682626362953023,-0.13482082342122956,2.1274626304082127,-0.0015744607669104375
303,8,2.3,270,0.28822345066934063,-0.13482082342122956,2.1378259185439417,0.010662802197439324
303,8,2.3,290,0.290450105058778,-0.13482082342122956,2.154341574901272,0.03029499565883755
303,8,2.3,310,0.30944166709277576,-0.16421106248809883,1.8844142556790442,0.11747630228958106
303,8,2.5,240,0.28775550140998196,-0.14645105639894646,1.9648578063247895,0.000398569667173952
303,8,2.5,270,0.2890132670351315,-0.14645105639894646,1.9734461064441364,0.011458372962860385
303,8,2.5,290,0.29123351412952414,-0.14645105639894646,1.988606441568961,0.03110633145749106
303,8,2.5,310,0.32196862282361893,-0.15707989751542784,2.0497124579037638,0.12825539142515774
303,8,2.7,240,0.2877348459023257,-0.15292098046830183,1.881591688865536,0.0061286334304959215
